43921,15.00,13.34,110.00
43941,15.00,12.66,133.01
43961,15.00,11.67,188.04
Tiempo(ms),Setpoint(cm),Altura(cm),PWM
0,15.00,4.59,110.00
20,15.00,5.57,110.00
40,15.00,6.15,110.00
60,15.00,5.56,119.42
80,15.00,4.68,172.62
100,15.00,4.69,110.00
120,15.00,4.69,110.00
140,15.00,5.09,110.00
160,15.00,5.33,110.00
180,15.00,5.07,110.00
200,15.00,4.92,110.00
220,15.00,5.76,110.00
240,15.00,6.26,110.00
260,15.00,6.55,110.00
280,15.00,6.60,110.00
300,15.00,22.04,110.00
320,15.00,29.75,110.00
340,15.00,19.25,200.00
360,15.00,12.91,200.00
380,15.00,9.43,200.00
400,15.00,7.09,200.00
420,15.00,5.85,200.00
440,15.00,5.11,146.93
460,15.00,5.87,110.00
480,15.00,6.99,110.00
500,15.00,6.99,110.00
520,15.00,7.52,110.00
540,15.00,8.23,110.00
561,15.00,9.06,110.00
581,15.00,9.54,110.00
601,15.00,10.12,110.00
621,15.00,10.76,110.00
641,15.00,11.56,110.00
661,15.00,12.04,110.00
681,15.00,13.14,110.00
701,15.00,13.65,110.00
721,15.00,13.80,110.00
741,15.00,13.90,110.00
761,15.00,14.96,110.00
781,15.00,14.43,110.00
801,15.00,14.55,110.00
821,15.00,13.81,132.34
841,15.00,13.37,110.00
861,15.00,13.93,110.00
881,15.00,13.58,110.00
901,15.00,12.95,114.71
921,15.00,11.84,199.26
941,15.00,11.49,110.00
961,15.00,10.71,143.40
981,15.00,9.86,158.46
1001,15.00,9.22,123.40
1021,15.00,8.70,110.00
1041,15.00,8.53,110.00
1061,15.00,8.17,110.00
1081,15.00,7.95,110.00
1101,15.00,7.42,110.00
1121,15.00,7.11,110.00
1141,15.00,7.59,110.00
1161,15.00,7.88,110.00
1181,15.00,8.18,110.00
1201,15.00,8.36,110.00
1221,15.00,8.47,110.00
1241,15.00,8.13,110.00
1261,15.00,7.93,110.00
1281,15.00,7.42,110.00
1301,15.00,7.64,110.00
1321,15.00,7.77,110.00
1341,15.00,7.85,110.00
1361,15.00,8.03,110.00
1381,15.00,6.67,200.00
1401,15.00,7.46,110.00
1421,15.00,7.80,110.00
1441,15.00,8.00,110.00
1461,15.00,7.45,110.20
1481,15.00,7.12,110.00
1501,15.00,7.33,110.00
1521,15.00,7.86,110.00
1541,15.00,8.03,110.00
1561,15.00,7.60,110.00
1581,15.00,7.76,110.00
1601,15.00,7.97,110.00
1621,15.00,8.10,110.00
1641,15.00,8.18,110.00
1661,15.00,7.83,110.00
1681,15.00,7.75,110.00
1701,15.00,7.70,110.00
1721,15.00,7.27,110.00
1741,15.00,7.56,110.00
1761,15.00,7.86,110.00
1781,15.00,8.17,110.00
1801,15.00,8.35,110.00
1821,15.00,8.59,110.00
1841,15.00,8.21,110.00
1861,15.00,7.97,110.00
1881,15.00,7.43,110.00
1901,15.00,7.65,110.00
1921,15.00,7.78,110.00
1941,15.00,7.99,110.00
1961,15.00,8.11,110.00
1981,15.00,8.18,110.00
2001,15.00,7.82,110.00
2021,15.00,7.61,110.00
2041,15.00,8.16,110.00
2061,15.00,7.41,144.85
2081,15.00,6.97,110.00
2101,15.00,7.24,110.00
2121,15.00,7.93,110.00
2141,15.00,7.68,110.00
2161,15.00,8.06,110.00
2181,15.00,7.75,110.00
2201,15.00,8.10,110.00
2221,15.00,8.31,110.00
2241,15.00,7.90,110.00
2261,15.00,7.66,110.00
2281,15.00,7.52,110.00
2301,15.00,7.43,110.00
2321,15.00,8.05,110.00
2341,15.00,7.88,110.00
2361,15.00,7.24,125.40
2381,15.00,6.87,110.00
2401,15.00,6.65,110.00
2421,15.00,7.05,110.00
2441,15.00,7.29,110.00
2461,15.00,6.90,110.00
2481,15.00,7.20,110.00
2501,15.00,6.85,110.00
2521,15.00,6.64,110.00
2541,15.00,6.64,110.00
2561,15.00,6.65,110.00
2581,15.00,6.65,110.00
2601,15.00,6.66,110.00
2621,15.00,7.19,110.00
2641,15.00,7.51,110.00
2661,15.00,7.16,110.00
2681,15.00,6.96,110.00
2701,15.00,5.63,200.00
2721,15.00,6.05,110.00
2741,15.00,6.30,110.00
2761,15.00,6.31,110.00
2781,15.00,7.25,110.00
2801,15.00,7.67,110.00
2821,15.00,7.26,110.00
2841,15.00,7.95,110.00
2861,15.00,7.82,110.00
2881,15.00,7.75,110.00
2901,15.00,8.10,110.00
2921,15.00,8.31,110.00
2941,15.00,8.57,110.00
2961,15.00,8.72,110.00
2981,15.00,8.28,110.00
3001,15.00,8.01,110.00
3021,15.00,7.86,110.00
3041,15.00,7.37,110.00
3061,15.00,7.08,110.00
3081,15.00,6.90,110.00
3101,15.00,6.80,110.00
3121,15.00,7.41,110.00
3141,15.00,7.77,110.00
3161,15.00,7.98,110.00
3181,15.00,7.71,110.00
3201,15.00,7.54,110.00
3221,15.00,7.58,110.00
3241,15.00,7.60,110.00
3261,15.00,7.62,110.00
3281,15.00,7.10,110.00
3301,15.00,6.78,110.00
3321,15.00,6.60,110.00
3341,15.00,7.69,110.00
3361,15.00,7.80,110.00
3381,15.00,7.34,110.00
3401,15.00,7.06,110.00
3421,15.00,7.43,110.00
3441,15.00,7.65,110.00
3461,15.00,7.24,110.00
3481,15.00,7.53,110.00
3501,15.00,6.52,194.37
3521,15.00,6.57,110.00
3541,15.00,7.01,110.00
3561,15.00,6.73,110.00
3581,15.00,7.50,110.00
3601,15.00,7.82,110.00
3621,15.00,7.48,110.00
3641,15.00,7.68,110.00
3661,15.00,7.79,110.00
3681,15.00,7.33,110.00
3701,15.00,7.06,110.00
3721,15.00,6.36,138.58
3741,15.00,7.01,110.00
3761,15.00,7.27,110.00
3781,15.00,7.42,110.00
3801,15.00,7.11,110.00
3821,15.00,6.92,110.00
3841,15.00,6.81,110.00
3861,15.00,7.28,110.00
3881,15.00,9.65,110.00
3901,15.00,8.43,200.00
3921,15.00,8.24,110.00
3941,15.00,8.12,110.00
3961,15.00,8.06,110.00
3981,15.00,7.89,110.00
4001,15.00,7.79,110.00
4021,15.00,8.66,110.00
4041,15.00,8.65,110.00
4061,15.00,8.50,110.00
4081,15.00,8.41,110.00
4101,15.00,8.36,110.00
4121,15.00,7.66,136.03
4141,15.00,7.38,110.00
4161,15.00,7.75,110.00
4181,15.00,7.97,110.00
4201,15.00,8.23,110.00
4221,15.00,8.39,110.00
4241,15.00,8.08,110.00
4261,15.00,7.90,110.00
4281,15.00,7.39,110.00
4301,15.00,7.62,110.00
4321,15.00,7.89,110.00
4341,15.00,7.65,110.00
4361,15.00,7.51,110.00
4381,15.00,7.56,110.00
4401,15.00,7.06,110.00
4421,15.00,6.76,110.00
4441,15.00,6.59,110.00
4461,15.00,7.15,110.00
4481,15.00,7.48,110.00
4501,15.00,7.14,110.00
4521,15.00,6.94,110.00
4541,15.00,8.59,110.00
4561,15.00,10.42,110.00
4581,15.00,10.65,110.00
4601,15.00,9.68,179.12
4621,15.00,9.11,111.24
4641,15.00,8.77,110.00
4661,15.00,10.25,110.00
4681,15.00,9.31,174.67
4701,15.00,8.09,200.00
4721,15.00,8.31,110.00
4741,15.00,7.63,132.31
4761,15.00,8.03,110.00
4781,15.00,7.47,113.13
4801,15.00,7.40,110.00
4821,15.00,7.10,110.00
4841,15.00,7.32,110.00
4861,15.00,7.72,110.00
4881,15.00,7.68,110.00
4901,15.00,8.06,110.00
4921,15.00,8.29,110.00
4941,15.00,8.29,110.00
4961,15.00,8.29,110.00
4981,15.00,8.82,110.00
5001,15.00,8.61,110.00
5021,15.00,9.14,110.00
5041,15.00,8.53,120.81
5061,15.00,6.56,200.00
5081,15.00,7.27,110.00
5101,15.00,7.28,110.00
5121,15.00,7.43,110.00
5141,15.00,7.51,110.00
5161,15.00,7.56,110.00
5181,15.00,7.99,110.00
5201,15.00,8.25,110.00
5221,15.00,7.86,110.00
5241,15.00,8.18,110.00
5261,15.00,7.95,110.00
5281,15.00,7.82,110.00
5301,15.00,8.29,110.00
5321,15.00,8.02,110.00
5341,15.00,7.46,112.38
5361,15.00,7.67,110.00
5381,15.00,7.92,110.00
5401,15.00,7.67,110.00
5421,15.00,7.65,110.00
5441,15.00,7.11,110.31
5461,15.00,6.79,110.00
5481,15.00,6.74,110.00
5501,15.00,7.24,110.00
5521,15.00,7.13,110.00
5541,15.00,7.61,110.00
5561,15.00,8.02,110.00
5581,15.00,8.26,110.00
5601,15.00,8.01,110.00
5621,15.00,7.86,110.00
5641,15.00,7.37,110.00
5661,15.00,7.08,110.00
5681,15.00,7.57,110.00
5701,15.00,7.86,110.00
5721,15.00,9.28,110.00
5741,15.00,9.01,110.00
5761,15.00,8.31,134.88
5781,15.00,8.57,110.00
5801,15.00,8.59,110.00
5821,15.00,8.06,110.00
5841,15.00,7.76,110.00
5861,15.00,7.58,110.00
5881,15.00,8.00,110.00
5901,15.00,7.72,110.00
5921,15.00,7.55,110.00
5941,15.00,7.45,110.00
5961,15.00,7.00,110.00
5981,15.00,7.26,110.00
6001,15.00,7.41,110.00
6021,15.00,7.50,110.00
6041,15.00,7.02,110.00
6061,15.00,6.75,110.00
6081,15.00,7.11,110.00
6101,15.00,7.32,110.00
6121,15.00,6.92,110.00
6141,15.00,6.68,110.00
6161,15.00,6.53,110.00
6181,15.00,6.45,110.00
6201,15.00,6.93,110.00
6221,15.00,7.89,110.00
6241,15.00,7.39,110.00
6261,15.00,7.09,110.00
6281,15.00,7.45,110.00
6301,15.00,7.52,110.00
6321,15.00,7.03,110.00
6341,15.00,6.75,110.00
6361,15.00,6.58,110.00
6381,15.00,7.14,110.00
6401,15.00,7.48,110.00
6421,15.00,7.01,110.00
6441,15.00,6.73,110.00
6461,15.00,6.57,110.00
6481,15.00,6.47,110.00
6501,15.00,6.95,110.00
6521,15.00,7.23,110.00
6541,15.00,6.86,110.00
6561,15.00,6.64,110.00
6581,15.00,6.51,110.00
6601,15.00,6.97,110.00
6621,15.00,7.25,110.00
6641,15.00,6.87,110.00
6661,15.00,6.65,110.00
6681,15.00,6.52,110.00
6701,15.00,6.44,110.00
6721,15.00,6.53,110.00
6741,15.00,6.58,110.00
6761,15.00,6.61,110.00
6781,15.00,6.63,110.00
6801,15.00,6.64,110.00
6821,15.00,6.65,110.00
6841,15.00,6.65,110.00
6861,15.00,6.65,110.00
6881,15.00,7.05,110.00
6901,15.00,7.29,110.00
6921,15.00,6.90,110.00
6941,15.00,6.66,110.00
6961,15.00,6.53,110.00
