7941,15.00,6.26,110.00
7961,15.00,6.38,110.00
7981,15.00,6.46,110.00
8001,15.00,6.52,110.00
8021,15.00,6.56,110.00
8041,15.00,6.59,110.00
8061,15.00,6.61,110.00
8081,15.00,6.62,110.00
8101,15.00,6.25,115.46
8121,15.00,6.37,110.00
8141,15.00,6.45,110.00
8161,15.00,6.13,110.00
8181,15.00,5.90,110.00
8201,15.00,6.13,110.00
8221,15.00,6.28,110.00
8241,15.00,6.40,110.00
8261,15.00,6.47,110.00
8281,15.00,6.53,110.00
8301,15.00,6.57,110.00
8321,15.00,6.59,110.00
8341,15.00,6.61,110.00
8361,15.00,6.62,110.00
8381,15.00,6.25,116.45
8401,15.00,5.98,110.00
8421,15.00,6.09,110.00
8441,15.00,6.16,110.00
8461,15.00,6.21,110.00
8481,15.00,6.25,110.00
8501,15.00,6.27,110.00
8521,15.00,6.29,110.00
8541,15.00,6.30,110.00
8561,15.00,6.32,110.00
8581,15.00,6.42,110.00
8601,15.00,6.49,110.00
8621,15.00,6.54,110.00
8641,15.00,6.57,110.00
8661,15.00,6.60,110.00
8681,15.00,6.52,110.00
8701,15.00,6.47,110.00
8721,15.00,6.43,110.00
8741,15.00,6.41,110.00
8761,15.00,6.39,110.00
8781,15.00,6.38,110.00
8801,15.00,6.37,110.00
8821,15.00,6.35,110.00
8841,15.00,6.35,110.00
8861,15.00,6.34,110.00
8881,15.00,6.44,110.00
8901,15.00,6.51,110.00
8921,15.00,6.56,110.00
8941,15.00,6.68,110.00
8961,15.00,6.77,110.00
8981,15.00,6.84,110.00
9001,15.00,6.88,110.00
9021,15.00,6.91,110.00
9041,15.00,6.93,110.00
9061,15.00,6.95,110.00
9081,15.00,6.96,110.00
9101,15.00,6.96,110.00
9121,15.00,6.97,110.00
9141,15.00,6.97,110.00
9161,15.00,6.98,110.00
9181,15.00,6.98,110.00
9201,15.00,6.98,110.00
9221,15.00,6.98,110.00
9241,15.00,6.98,110.00
9261,15.00,6.98,110.00
9281,15.00,6.98,110.00
9301,15.00,6.98,110.00
9321,15.00,6.98,110.00
9341,15.00,6.98,110.00
9361,15.00,6.98,110.00
9381,15.00,6.98,110.00
9401,15.00,6.98,110.00
9421,15.00,6.88,110.00
9441,15.00,6.91,110.00
9461,15.00,6.54,118.00
9481,15.00,6.28,110.00
9501,15.00,6.39,110.00
9521,15.00,6.57,110.00
9541,15.00,6.69,110.00
9561,15.00,6.78,110.00
9581,15.00,6.84,110.00
9601,15.00,6.88,110.00
9621,15.00,6.91,110.00
9641,15.00,6.83,110.00
9661,15.00,6.78,110.00
9681,15.00,6.74,110.00
9701,15.00,6.32,128.37
9721,15.00,6.42,110.00
9741,15.00,6.49,110.00
9761,15.00,6.55,110.00
9781,15.00,6.58,110.00
9801,15.00,6.61,110.00
9821,15.00,6.62,110.00
9841,15.00,6.63,110.00
9861,15.00,6.64,110.00
9881,15.00,6.64,110.00
9901,15.00,6.65,110.00
9921,15.00,6.26,122.32
9941,15.00,5.99,110.00
9961,15.00,6.19,110.00
9981,15.00,6.23,110.00
10001,15.00,6.26,110.00
10021,15.00,6.29,110.00
10041,15.00,6.40,110.00
10061,15.00,6.47,110.00
10081,15.00,6.53,110.00
10101,15.00,6.57,110.00
10121,15.00,6.59,110.00
10141,15.00,6.51,110.00
10161,15.00,6.46,110.00
10181,15.00,6.52,110.00
10201,15.00,6.56,110.00
10221,15.00,6.59,110.00
10241,15.00,6.61,110.00
10261,15.00,6.62,110.00
10281,15.00,6.63,110.00
10301,15.00,6.64,110.00
10321,15.00,6.64,110.00
10341,15.00,6.65,110.00
10361,15.00,6.26,123.61
10381,15.00,5.99,110.00
10401,15.00,5.81,110.00
10421,15.00,5.67,110.00
10441,15.00,5.57,110.00
10461,15.00,5.90,110.00
10481,15.00,6.12,110.00
10501,15.00,6.28,110.00
10521,15.00,6.39,110.00
10541,15.00,6.47,110.00
10561,15.00,6.53,110.00
10581,15.00,6.57,110.00
10601,15.00,6.21,119.55
10621,15.00,5.95,110.00
10641,15.00,5.77,110.00
10661,15.00,5.65,110.00
10681,15.00,5.57,110.00
10701,15.00,5.51,110.00
10721,15.00,5.46,110.00
10741,15.00,5.43,110.00
10761,15.00,5.80,110.00
10781,15.00,6.06,110.00
10801,15.00,5.85,110.00
10821,15.00,6.09,110.00
10841,15.00,6.26,110.00
10861,15.00,6.38,110.00
10881,15.00,6.07,110.42
10901,15.00,6.25,110.00
10921,15.00,6.37,110.00
10941,15.00,6.16,110.00
10961,15.00,6.01,110.00
10981,15.00,6.21,110.00
11001,15.00,6.44,110.00
11021,15.00,6.21,110.00
11041,15.00,6.05,110.00
11061,15.00,6.24,110.00
11081,15.00,6.36,110.00
11101,15.00,6.06,110.00
11121,15.00,5.85,110.00
11141,15.00,5.70,110.00
11161,15.00,5.59,110.00
11181,15.00,5.52,110.00
11201,15.00,5.47,110.00
11221,15.00,5.43,110.00
11241,15.00,5.41,110.00
11261,15.00,5.40,110.00
11281,15.00,5.78,110.00
11301,15.00,5.65,110.00
11321,15.00,5.57,110.00
11341,15.00,5.51,110.00
11361,15.00,5.85,110.00
11381,15.00,5.71,110.00
11401,15.00,5.60,110.00
11421,15.00,5.52,110.00
11441,15.00,5.47,110.00
11461,15.00,5.43,110.00
11481,15.00,5.41,110.00
11501,15.00,5.39,110.00
11521,15.00,5.38,110.00
11541,15.00,5.38,110.00
11561,15.00,5.37,110.00
11581,15.00,5.76,110.00
11601,15.00,6.03,110.00
11621,15.00,5.83,110.00
11641,15.00,6.08,110.00
11661,15.00,6.25,110.00
11681,15.00,5.98,110.00
11701,15.00,5.80,110.00
11721,15.00,6.06,110.00
11741,15.00,5.85,110.00
11761,15.00,5.70,110.00
11781,15.00,5.60,110.00
11801,15.00,5.53,110.00
11821,15.00,5.48,110.00
11841,15.00,5.44,110.00
11861,15.00,5.42,110.00
11881,15.00,5.79,110.00
11901,15.00,6.05,110.00
11921,15.00,6.24,110.00
11941,15.00,6.37,110.00
11961,15.00,6.46,110.00
11981,15.00,6.13,117.75
12001,15.00,5.90,110.00
12021,15.00,6.13,110.00
12041,15.00,5.90,110.00
12061,15.00,5.74,110.00
12081,15.00,5.63,110.00
12101,15.00,5.54,110.00
12121,15.00,5.49,110.00
12141,15.00,5.45,110.00
12161,15.00,5.42,110.00
12181,15.00,5.41,110.00
12201,15.00,5.39,110.00
12221,15.00,5.39,110.00
12241,15.00,5.38,110.00
12261,15.00,5.38,110.00
12281,15.00,5.37,110.00
12301,15.00,5.76,110.00
12321,15.00,6.03,110.00
12341,15.00,5.83,110.00
12361,15.00,6.08,110.00
12381,15.00,6.25,110.00
12401,15.00,6.37,110.00
12421,15.00,6.46,110.00
12441,15.00,6.52,110.00
12461,15.00,6.56,110.00
12481,15.00,6.59,110.00
12501,15.00,6.61,110.00
12521,15.00,6.62,110.00
12541,15.00,6.63,110.00
12561,15.00,6.64,110.00
12581,15.00,6.64,110.00
12601,15.00,6.65,110.00
12621,15.00,6.65,110.00
12641,15.00,6.65,110.00
12661,15.00,6.65,110.00
12681,15.00,6.65,110.00
12701,15.00,6.66,110.00
12721,15.00,6.66,110.00
12741,15.00,6.66,110.00
12761,15.00,6.66,110.00
12781,15.00,6.67,110.00
12801,15.00,6.37,113.85
12821,15.00,6.16,110.00
12841,15.00,6.02,110.00
12861,15.00,5.82,110.00
12881,15.00,5.68,110.00
12901,15.00,5.58,110.00
12921,15.00,5.80,110.00
12941,15.00,5.96,110.00
12961,15.00,6.07,110.00
12981,15.00,6.15,110.00
13001,15.00,6.20,110.00
13021,15.00,6.25,110.00
13041,15.00,6.28,110.00
13061,15.00,6.30,110.00
13081,15.00,6.31,110.00
13101,15.00,6.32,110.00
13121,15.00,6.33,110.00
13141,15.00,6.33,110.00
13161,15.00,6.33,110.00
13181,15.00,6.33,110.00
13201,15.00,6.33,110.00
13221,15.00,6.33,110.00
13241,15.00,6.33,110.00
13261,15.00,6.33,110.00
13281,15.00,6.33,110.00
13301,15.00,6.33,110.00
13321,15.00,6.33,110.00
13341,15.00,6.33,110.00
13361,15.00,6.33,110.00
13381,15.00,6.34,110.00
13401,15.00,6.33,110.00
13421,15.00,6.33,110.00
13441,15.00,6.34,110.00
13461,15.00,6.33,110.00
13481,15.00,6.33,110.00
13501,15.00,6.33,110.00
13521,15.00,6.33,110.00
13541,15.00,6.33,110.00
13561,15.00,6.33,110.00
13581,15.00,6.33,110.00
13601,15.00,6.33,110.00
13621,15.00,6.33,110.00
13641,15.00,6.33,110.00
13661,15.00,6.43,110.00
13681,15.00,6.49,110.00
13701,15.00,6.54,110.00
13721,15.00,6.58,110.00
13741,15.00,6.60,110.00
13761,15.00,6.23,131.49
13781,15.00,6.36,110.00
13801,15.00,6.06,117.26
13821,15.00,5.85,110.00
13841,15.00,5.71,110.00
13861,15.00,5.89,110.00
13881,15.00,6.02,110.00
13901,15.00,6.11,110.00
13921,15.00,6.18,110.00
13941,15.00,6.23,110.00
13961,15.00,6.45,110.00
13981,15.00,6.61,110.00
14001,15.00,6.82,110.00
14021,15.00,6.97,110.00
14041,15.00,7.07,110.00
14061,15.00,7.15,110.00
14081,15.00,7.20,110.00
14101,15.00,7.24,110.00
14121,15.00,7.26,110.00
14141,15.00,7.09,110.00
14161,15.00,6.96,110.00
14181,15.00,6.77,110.00
14201,15.00,6.74,110.00
14221,15.00,6.71,110.00
14241,15.00,6.70,110.00
14261,15.00,6.68,110.00
14281,15.00,6.67,110.00
14301,15.00,6.67,110.00
14321,15.00,6.27,138.24
14341,15.00,6.00,114.88
14361,15.00,5.80,110.00
14381,15.00,5.67,110.00
14401,15.00,5.86,110.00
14421,15.00,6.01,110.00
14441,15.00,6.11,110.00
14461,15.00,6.18,110.00
14481,15.00,6.23,110.00
14501,15.00,6.55,110.00
14521,15.00,6.78,110.00
14541,15.00,6.94,110.00
14561,15.00,7.05,110.00
14581,15.00,7.13,110.00
14601,15.00,7.18,110.00
14621,15.00,7.22,110.00
14641,15.00,7.34,110.00
14661,15.00,7.43,110.00
14681,15.00,7.20,110.00
14701,15.00,7.03,110.00
14721,15.00,6.92,110.00
14741,15.00,6.84,110.00
14761,15.00,6.79,110.00
14781,15.00,6.36,145.44
14801,15.00,6.45,110.00
14821,15.00,6.51,110.00
14841,15.00,6.16,130.39
14861,15.00,5.92,110.00
14881,15.00,6.04,110.00
14901,15.00,6.13,110.00
14921,15.00,6.19,110.00
14941,15.00,6.23,110.00
14961,15.00,6.46,110.00
14981,15.00,6.62,110.00
15001,15.00,6.73,110.00
15021,15.00,6.81,110.00
15041,15.00,6.87,110.00
15061,15.00,6.91,110.00
15081,15.00,6.93,110.00
15101,15.00,6.95,110.00
15121,15.00,6.97,110.00
15141,15.00,6.97,110.00
15161,15.00,7.37,110.00
15181,15.00,7.35,110.00
15201,15.00,7.34,110.00
15221,15.00,7.33,110.00
15241,15.00,7.42,110.00
15261,15.00,7.39,110.00
15281,15.00,7.36,110.00
15301,15.00,7.06,121.98
15321,15.00,6.84,110.00
15341,15.00,6.69,110.00
15361,15.00,6.58,110.00
15381,15.00,6.51,110.00
15401,15.00,6.46,110.00
15421,15.00,6.13,127.80
15441,15.00,5.89,110.00
15461,15.00,6.02,110.00
15481,15.00,5.72,123.25
15501,15.00,5.51,110.00
15521,15.00,5.37,110.00
15541,15.00,5.56,110.00
15561,15.00,5.69,110.00
15581,15.00,5.78,110.00
15601,15.00,6.24,110.00
15621,15.00,6.56,110.00
15641,15.00,6.78,110.00
15661,15.00,6.94,110.00
15681,15.00,7.05,110.00
15701,15.00,7.13,110.00
15721,15.00,6.89,110.00
15741,15.00,6.73,110.00
15761,15.00,6.61,110.00
15781,15.00,6.52,110.00
15801,15.00,6.47,110.00
15821,15.00,6.42,110.00
15841,15.00,6.40,110.00
15861,15.00,6.38,110.00
15881,15.00,6.36,110.00
15901,15.00,6.35,110.00
15921,15.00,6.06,123.16
15941,15.00,5.85,110.00
15961,15.00,5.70,110.00
15981,15.00,5.60,110.00
16001,15.00,5.53,110.00
16021,15.00,5.48,110.00
16041,15.00,5.73,110.00
16061,15.00,5.92,110.00
16081,15.00,6.05,110.00
16101,15.00,6.14,110.00
16121,15.00,6.19,110.00
16141,15.00,6.23,110.00
16161,15.00,6.26,110.00
16181,15.00,6.28,110.00
16201,15.00,6.30,110.00
16221,15.00,6.31,110.00
16241,15.00,6.31,110.00
16261,15.00,6.03,121.92
16281,15.00,5.83,110.00
16301,15.00,5.69,110.00
16321,15.00,5.88,110.00
16341,15.00,6.02,110.00
16361,15.00,6.11,110.00
16381,15.00,6.18,110.00
16401,15.00,6.22,110.00
16421,15.00,6.25,110.00
16441,15.00,6.28,110.00
16461,15.00,6.30,110.00
16481,15.00,6.31,110.00
16501,15.00,6.32,110.00
16521,15.00,6.32,110.00
16541,15.00,6.33,110.00
16561,15.00,6.34,110.00
16581,15.00,6.33,110.00
16601,15.00,6.34,110.00
16621,15.00,6.33,110.00
16641,15.00,6.33,110.00
16661,15.00,6.33,110.00
16681,15.00,6.34,110.00
16701,15.00,6.34,110.00
16721,15.00,6.34,110.00
16741,15.00,6.34,110.00
16761,15.00,6.34,110.00
16781,15.00,6.34,110.00
16801,15.00,6.34,110.00
16821,15.00,6.33,110.00
16841,15.00,6.33,110.00
16861,15.00,6.33,110.00
16881,15.00,6.33,110.00
16901,15.00,6.33,110.00
16921,15.00,6.33,110.00
16941,15.00,6.34,110.00
16961,15.00,6.34,110.00
16981,15.00,6.34,110.00
17001,15.00,6.34,110.00
17021,15.00,6.34,110.00
17041,15.00,6.34,110.00
17061,15.00,6.34,110.00
17081,15.00,6.33,110.00
17101,15.00,6.33,110.00
17121,15.00,6.34,110.00
17141,15.00,6.33,110.00
17161,15.00,6.33,110.00
17181,15.00,6.34,110.00
17201,15.00,6.34,110.00
17221,15.00,6.34,110.00
17241,15.00,6.83,110.00
17261,15.00,7.17,110.00
17281,15.00,7.40,110.00
