Tiempo(ms),PWM,Altura(cm)
12880,146,14.31
12900,146,14.36
12920,146,14.39
12940,146,14.30
12960,146,14.35
12980,146,14.39
13001,146,14.31
13020,146,14.36
13040,146,14.39
13060,146,14.41
13080,146,14.42
13120,146,14.56
13140,146,14.65
13160,146,14.84
13180,146,14.96
13200,146,15.03
13220,146,15.07
13240,146,15.10
13260,146,15.11
13280,146,15.12
13300,146,15.13
13320,146,15.13
13340,146,15.28
13360,146,14.68
13380,146,14.33
13400,146,14.80
13420,146,14.94
13440,146,14.49
13460,146,14.22
13480,146,14.59
13500,146,14.82
13520,146,15.09
13540,146,14.57
13560,146,14.42
13580,146,14.32
13600,146,14.26
13620,146,14.23
13641,146,14.21
13660,146,14.20
13680,146,14.19
13700,146,14.18
13720,146,14.19
13740,146,14.18
13760,146,14.18
13780,146,14.18
13800,146,14.19
13820,146,14.29
13840,146,14.35
13860,146,14.38
13880,146,14.30
13900,146,14.35
13920,146,14.39
13940,146,14.30
13960,146,14.25
13980,146,14.22
14000,146,14.21
14020,146,14.05
14040,146,14.64
14060,146,14.84
14080,146,14.96
14100,146,14.89
14120,146,14.84
14140,146,14.82
14160,146,14.80
14180,146,14.79
14200,146,14.93
14220,146,15.74
14240,146,15.48
14260,146,15.34
14281,146,15.25
14300,146,15.35
14320,146,15.40
14340,146,14.18
14360,146,14.18
14380,146,14.18
14400,146,14.18
14420,146,14.18
14440,146,14.28
14460,146,14.34
14480,146,14.27
14500,146,14.23
14520,146,14.21
14540,146,14.19
14560,146,14.18
14580,146,14.19
14600,146,14.04
14620,146,13.95
14640,146,13.90
14660,146,14.41
14680,146,14.71
14700,146,14.88
14720,146,14.85
14740,146,14.82
14760,146,14.80
14780,146,14.64
14800,146,14.70
14820,146,14.74
14840,146,14.75
14860,146,14.91
14880,146,14.47
14900,146,14.21
14921,146,14.20
14940,146,14.19
14960,146,14.18
14980,146,14.18
15000,146,14.18
15020,146,14.18
15040,146,14.18
15060,146,14.03
15080,146,14.48
15100,146,14.75
15120,146,14.91
15140,146,14.85
15180,146,14.83
15200,146,14.96
15220,146,15.03
15240,146,15.22
15260,146,15.33
15280,146,14.72
15300,146,14.89
15320,146,14.99
15340,146,15.05
15360,146,15.08
15380,146,14.96
15400,146,14.89
15420,146,14.84
15440,146,14.82
15480,146,14.81
15500,146,14.65
15520,146,14.56
15540,146,14.51
15561,146,15.05
15580,146,15.37
15600,146,15.42
15620,146,15.45
15640,146,15.47
15660,146,15.33
15680,146,15.25
15700,146,15.21
15720,146,15.03
15740,146,15.07
15760,146,14.96
15780,146,14.88
15800,146,14.84
15820,146,14.96
15840,146,15.04
15860,146,15.08
15880,146,15.10
15900,146,15.12
15920,146,15.13
15940,146,15.13
15960,146,15.13
15980,146,15.14
16000,146,15.14
16020,146,15.14
16040,146,15.14
16060,146,15.14
16080,146,15.13
16100,146,15.13
16120,146,15.14
16140,146,15.14
16160,146,15.14
16180,146,15.14
16201,146,15.14
16220,146,15.14
16240,146,15.14
16260,146,15.14
16280,146,14.99
16300,146,14.90
16320,146,14.85
16340,146,14.97
16360,146,15.04
16380,146,15.07
16400,146,15.24
16420,146,15.34
16440,146,14.86
16460,146,14.58
16500,146,14.41
16520,146,14.32
16540,146,14.26
16560,146,14.91
16580,146,15.15
16600,146,15.29
16620,146,15.37
16640,146,15.42
16660,146,15.45
16680,146,14.50
16700,146,14.76
16720,146,14.92
16740,146,15.01
16760,146,15.06
16800,146,15.09
16820,146,15.11
16841,146,15.26
16860,146,15.50
16880,146,15.64
16900,146,15.15
16920,146,14.85
16940,146,14.68
16960,146,14.58
16980,146,14.52
17000,146,14.48
17020,146,14.46
17040,146,14.34
17060,146,14.28
17100,146,14.24
17120,146,14.75
17140,146,15.05
17160,146,15.24
17180,146,15.34
17200,146,15.40
17220,146,15.58
17240,146,15.69
17260,146,15.75
17280,146,15.79
17300,146,15.81
17320,146,15.83
17340,146,15.98
17360,146,16.07
17380,146,15.98
17400,146,16.07
17420,146,15.97
17440,146,15.92
17460,146,16.03
17481,146,15.38
17500,146,13.44
17520,146,13.84
17540,146,14.08
17560,146,14.36
17580,146,14.54
17600,146,14.78
17620,146,14.93
17640,146,14.48
17660,146,14.21
17680,146,14.20
17700,146,14.19
17720,146,14.29
17740,146,14.35
17760,146,14.52
17780,146,14.63
17800,146,14.83
17820,146,14.96
17840,146,14.36
17860,146,14.00
17880,146,13.79
17900,146,14.34
17920,146,14.66
17940,146,14.85
17960,146,14.29
17980,146,13.96
18000,146,14.44
18020,146,14.04
18040,146,13.81
18060,146,13.82
18080,146,14.36
18121,146,14.68
18140,146,14.72
18160,146,14.74
18180,146,14.76
18200,146,14.62
18220,146,14.54
18240,146,14.39
18260,146,14.16
18280,146,13.88
18300,146,14.24
18320,146,14.32
18340,146,14.27
18360,146,14.23
18380,146,14.21
18400,146,14.73
18420,146,14.36
18440,146,14.82
18460,146,14.94
18480,146,15.02
18500,146,15.07
18520,146,15.10
18540,146,15.11
18560,146,15.12
18580,146,15.13
18600,146,15.13
18620,146,15.14
18640,146,14.60
18660,146,14.28
18680,146,14.24
18700,146,14.22
18720,146,14.30
18740,146,14.35
18761,146,14.38
18780,146,14.40
18800,146,14.55
18820,146,14.65
18840,146,14.70
18860,146,14.73
18880,146,14.75
18900,146,14.92
18920,146,14.87
18940,146,14.69
18960,146,14.58
18980,146,14.52
19000,146,14.39
19020,146,14.16
19040,146,13.44
19060,146,13.74
19080,146,13.92
19100,146,14.03
19120,146,14.19
19140,146,14.29
19160,146,14.24
19180,146,14.32
19200,146,14.37
19220,146,14.39
19240,146,14.41
19260,146,14.42
19280,146,14.42
19300,146,14.43
19320,146,14.43
19340,146,14.43
19360,146,14.43
19380,146,14.43
19401,146,14.43
19420,146,14.57
19440,146,14.66
19460,146,14.70
19480,146,14.73
19500,146,14.76
19520,146,14.77
19540,146,14.77
19560,146,14.63
19580,146,14.45
19600,146,14.34
19620,146,14.81
19640,146,14.94
19660,146,14.88
19680,146,14.84
19700,146,14.81
19720,146,14.80
19740,146,14.65
19760,146,15.14
19780,146,15.43
19800,146,15.60
19820,146,15.55
19840,146,15.38
19860,146,15.28
19880,146,15.22
19900,146,15.05
19920,146,15.66
19940,146,16.03
19960,146,15.51
19980,146,15.21
20000,146,15.76
20020,146,15.94
20041,146,15.47
20060,146,15.19
20080,146,15.02
20100,146,14.92
20120,146,14.86
20140,146,14.97
20180,146,15.04
20200,146,15.07
20220,146,15.25
20240,146,15.35
20260,146,15.55
20280,146,15.66
20300,146,15.16
20320,146,14.86
20340,146,14.83
20360,146,14.81
20380,146,14.79
20400,146,14.79
20420,146,14.79
20440,146,14.79
20460,146,14.79
20480,146,14.79
20500,146,14.78
20520,146,14.93
20540,146,15.01
20560,146,15.21
20580,146,14.78
20600,146,14.54
20620,146,14.40
20640,146,14.41
20660,146,14.42
20681,146,14.56
20700,146,14.65
20720,146,14.70
20740,146,14.88
20760,146,14.99
20780,146,15.04
20800,146,14.54
20820,146,14.25
20840,146,14.23
20860,146,14.20
20880,146,14.30
20900,146,14.35
20920,146,13.85
20940,146,14.23
20960,146,13.92
20980,146,13.74
21000,146,13.63
21020,146,13.57
21040,146,14.21
21060,146,13.91
21080,146,14.27
21100,146,14.33
21120,146,14.37
21140,146,14.30
21160,146,14.25
21200,146,14.08
21220,146,14.36
21240,146,14.54
21260,146,14.49
21280,146,14.36
21300,146,14.82
21321,146,14.95
21340,146,14.89
21360,146,14.70
21380,146,15.17
21400,146,15.30
21420,146,15.23
21440,146,15.19
21460,146,15.90
21500,146,15.58
21520,146,15.39
21540,146,15.44
21560,146,15.31
21580,146,15.24
21600,146,15.78
21620,146,15.37
21640,146,15.13
21660,146,14.99
21680,146,14.90
21700,146,14.86
21720,146,14.83
21740,146,14.81
21760,146,14.94
21780,146,15.02
21800,146,15.07
21820,146,15.10
21840,146,15.26
21860,146,15.21
21880,146,15.17
21900,146,15.15
21920,146,15.15
21940,146,15.14
21961,146,15.00
21980,146,15.06
22000,146,15.09
22020,146,15.10
22040,146,15.26
22060,146,15.36
22080,146,15.56
22100,146,15.67
22120,146,15.88
22140,146,15.29
22160,146,15.09
22180,146,15.11
22220,146,15.12
22240,146,15.13
22260,146,15.13
22280,146,15.13
22300,146,15.14
22320,146,15.14
22340,146,15.13
22360,146,15.28
22380,146,15.36
22400,146,15.56
22420,146,15.67
22440,146,15.06
22460,146,14.71
22480,146,15.17
22520,146,14.76
22540,146,14.53
22560,146,15.07
22580,146,15.38
22601,146,14.99
22620,146,14.76
22640,146,14.62
22660,146,14.69
22680,146,14.73
22700,146,14.89
22720,146,14.99
22740,146,15.05
22760,146,15.08
22780,146,15.25
22820,146,15.20
22840,146,15.17
22860,146,15.30
22880,146,15.38
22900,146,15.42
22920,146,15.45
22940,146,15.46
22960,146,14.79
22980,146,14.40
23000,146,14.70
23020,146,14.88
23040,146,14.98
23060,146,15.04
23080,146,15.08
23100,146,15.10
23120,146,15.12
23140,146,15.12
23160,146,15.13
23180,146,15.13
23200,146,15.13
23220,146,14.98
23241,146,14.90
23260,146,14.86
23280,146,14.82
23300,146,14.80
23320,146,14.80
23340,146,14.79
23360,146,14.78
23380,146,14.93
23400,146,15.01
23420,146,15.06
23440,146,15.09
23460,146,14.97
23480,146,14.90
23500,146,15.00
23520,146,15.05
23540,146,14.55
23560,146,14.26
23580,146,14.08
23600,146,14.13
23620,146,14.00
23640,146,13.93
23660,146,13.89
23680,146,13.86
23700,146,14.38
23720,146,14.69
23740,146,14.87
23760,146,14.83
23780,146,14.81
23800,146,14.80
23820,146,15.52
23840,146,15.07
23860,146,14.81
23881,146,14.65
23900,146,14.71
23920,146,14.73
23940,146,14.75
23960,146,14.90
23980,146,15.00
24000,146,14.52
24020,146,14.24
24040,146,14.07
24060,146,13.97
24080,146,13.91
24100,146,14.56
24120,146,14.80
24140,146,14.93
24160,146,15.01
24180,146,15.06
24200,146,15.09
24220,146,15.11
24240,146,15.12
24260,146,14.98
24280,146,14.90
24300,146,14.86
24320,146,14.82
24340,146,14.80
24360,146,14.65
24380,146,14.46
24400,146,14.88
24420,146,15.13
24440,146,15.13
24460,146,15.14
24480,146,15.14
24500,146,15.14
24521,146,15.14
24540,146,15.13
24580,146,15.28
24600,146,16.09
24620,146,16.70
24640,146,16.93
24660,146,16.34
24680,146,15.85
24700,146,15.56
24720,146,15.39
24740,146,15.28
24760,146,15.22
24780,146,15.33
24800,146,15.25
24820,146,15.21
24840,146,15.18
24880,146,15.16
24900,146,15.15
24920,146,15.15
24940,146,15.29
24960,146,15.37
24980,146,15.42
25000,146,14.91
25020,146,14.62
25040,146,14.54
25060,146,14.49
25080,146,14.47
25100,146,14.35
25120,146,14.38
25140,146,14.30
25161,146,14.26
25180,146,14.22
25200,146,14.20
25220,146,14.30
25240,146,15.07
25260,146,14.81
25280,146,14.80
25300,146,14.79
25320,146,14.79
25340,146,14.93
25360,146,15.16
25380,146,15.29
25400,146,15.37
25420,146,15.42
25440,146,15.45
25460,146,15.46
25480,146,15.47
25500,146,15.48
25520,146,15.48
25540,146,14.95
25560,146,15.32
25580,146,14.85
25600,146,14.57
25620,146,14.41
25640,146,14.85
25660,146,15.11
25680,146,14.73
25700,146,14.50
25720,146,14.47
25740,146,14.46
25760,146,14.59
25780,146,14.66
25801,146,14.71
25820,146,14.74
25840,146,14.62
25860,146,14.68
25900,146,14.58
25920,146,14.52
25940,146,14.63
25960,146,14.69
25980,146,14.58
26000,146,14.52
26020,146,14.48
26040,146,14.46
26060,146,14.44
26080,146,14.44
26100,146,14.44
26120,146,14.43
26140,146,14.43
26160,146,14.42
26200,146,14.43
26220,146,14.32
26240,146,14.37
26260,146,14.39
26280,146,14.40
26300,146,14.41
26320,146,14.42
26340,146,14.42
26360,146,14.57
26380,146,14.65
26400,146,14.17
26420,146,13.88
26441,146,13.72
26460,146,13.76
26500,146,13.79
26520,146,13.80
26540,146,13.81
26560,146,13.82
26580,146,13.82
26600,146,13.82
26620,146,13.82
26640,146,13.83
26660,146,13.83
26680,146,13.83
26700,146,13.69
26720,146,13.46
26740,146,13.85
26760,146,13.99
26780,146,14.07
26800,146,14.11
26820,146,14.67
26840,146,14.33
26860,146,14.27
26880,146,14.23
26900,146,14.06
26920,146,13.96
26940,146,13.91
26960,146,14.02
26980,146,14.08
27000,146,13.98
27020,146,13.92
27040,146,13.88
27060,146,14.54
27081,146,14.79
27100,146,14.93
27120,146,15.01
27140,146,15.07
27160,146,15.09
27180,146,15.11
27200,146,15.26
27220,146,14.68
27240,146,14.33
27260,146,14.27
27280,146,14.23
27300,146,14.21
27320,146,14.19
27340,146,14.29
27360,146,14.35
27380,146,14.37
27400,146,14.54
27420,146,14.64
27440,146,14.16
27460,146,13.87
27480,146,13.86
27500,146,13.84
27520,146,13.84
27540,146,13.97
27560,146,14.06
27580,146,14.10
27600,146,14.13
27620,146,14.15
27640,146,14.17
27660,146,14.03
27680,146,13.95
27700,146,13.90
27721,146,13.72
27740,146,13.62
27760,146,14.09
27780,146,14.23
27800,146,14.31
27820,146,14.26
27840,146,14.76
27860,146,14.38
27880,146,14.69
27900,146,14.72
27920,146,14.89
27940,146,14.99
27960,146,14.52
27980,146,14.91
28000,146,14.47
28020,146,14.21
28040,146,14.05
28060,146,13.96
28080,146,14.44
28100,146,14.73
28120,146,14.89
28140,146,14.98
28160,146,15.05
28180,146,14.55
28200,146,14.93
28220,146,15.16
28240,146,14.61
28260,146,14.43
28280,146,14.33
28300,146,14.95
28320,146,14.63
28340,146,14.55
28361,146,14.64
28380,146,14.85
28400,146,14.43
28420,146,14.18
28440,146,13.45
28460,146,13.75
28480,146,13.92
28500,146,14.03
28520,146,14.19
28540,146,14.18
28560,146,14.18
28580,146,14.18
28600,146,14.18
28620,146,14.18
28640,146,14.18
28660,146,14.18
28680,146,14.04
28700,146,13.95
28720,146,14.04
28740,146,14.10
28760,146,14.13
28780,146,14.15
28800,146,14.17
28820,146,14.18
28840,146,14.17
28860,146,14.17
28880,146,14.18
28900,146,14.18
28920,146,14.18
28940,146,14.18
28960,146,14.28
28980,146,14.34
29001,146,13.84
29020,146,13.55
29040,146,13.37
29060,146,13.27
29080,146,13.21
29100,146,13.86
29120,146,14.24
29140,146,14.31
29160,146,14.35
29180,146,14.38
29200,146,14.40
29220,146,14.41
29240,146,14.32
29260,146,14.27
29280,146,14.23
29300,146,14.06
29320,146,13.97
29340,146,13.91
29360,146,13.73
29380,146,13.62
29400,146,14.24
29420,146,14.61
29440,146,14.82
29460,146,14.95
29480,146,15.03
29500,146,15.07
29520,146,15.09
29540,146,15.11
29560,146,14.98
29580,146,14.90
29620,146,15.00
29641,146,14.37
29660,146,14.00
29680,146,14.47
29700,146,14.74
29720,146,14.23
29740,146,14.45
29760,146,14.73
29780,146,14.21
29800,146,13.92
29820,146,14.41
29840,146,14.70
29860,146,14.20
29880,146,13.91
29900,146,14.41
29920,146,14.71
29940,146,14.88
29960,146,14.98
29980,146,14.36
30000,146,14.00
30020,146,13.78
30040,146,13.65
30060,146,13.58
30080,146,13.54
30100,146,13.52
30120,146,14.18
30140,146,14.57
30160,146,14.65
30180,146,14.70
30200,146,14.74
30220,146,14.61
30240,146,14.54
30260,146,14.39
30281,146,14.16
30300,146,14.02
30320,146,14.48
30340,146,14.60
30360,146,14.68
30380,146,14.72
30400,146,14.60
30420,146,14.53
30440,146,14.49
30460,146,14.47
30480,146,15.02
30500,146,14.68
30520,146,14.48
30540,146,14.89
30560,146,15.13
30580,146,15.28
30600,146,15.36
30620,146,15.27
30640,146,15.22
30660,146,15.04
30680,146,14.93
30700,146,14.87
30720,146,14.84
30740,146,14.82
30760,146,14.80
30780,146,14.11
30800,146,14.39
30820,146,14.56
30840,146,14.65
30860,146,14.70
30880,146,14.73
30900,146,14.75
30921,146,14.76
30940,146,14.91
30960,146,15.01
30980,146,15.20
31000,146,15.32
31020,146,14.86
31040,146,14.58
31060,146,14.52
31080,146,14.48
31100,146,14.46
31120,146,14.45
31140,146,14.58
31160,146,14.52
31180,146,14.48
31200,146,14.46
31220,146,14.45
31240,146,14.44
31260,146,14.34
31280,146,14.81
31300,146,15.08
31320,146,15.11
31340,146,15.12
31360,146,15.12
31380,146,15.13
31400,146,15.13
31420,146,14.60
31440,146,14.43
31460,146,14.43
31480,146,14.43
31500,146,14.43
31520,146,14.58
31540,146,14.81
31561,146,14.41
31580,146,14.17
31600,146,14.18
31620,146,14.18
31640,146,14.18
31660,146,14.28
31680,146,14.34
31700,146,14.27
