Tiempo(ms),PWM,Altura(cm)
16408,127,4.28
16460,127,4.28
16511,127,4.28
16562,127,4.28
16613,127,4.38
16664,127,4.38
16716,127,4.38
16767,127,4.38
16818,127,4.40
16869,127,4.40
16920,127,4.38
16972,127,4.38
17023,127,4.38
17074,127,4.38
17125,127,4.38
17176,127,4.38
17228,127,4.38
17279,127,4.38
17330,127,4.38
17381,127,49.86
17434,127,4.38
17486,127,4.28
17537,127,4.28
17588,127,4.28
17639,127,4.28
17690,127,4.28
17742,127,4.38
17793,127,15.83
17845,127,4.38
17896,127,4.38
17947,127,4.38
17999,127,4.38
18050,127,4.38
18101,127,4.38
18152,127,4.38
18202,127,50.03
18257,127,4.28
18308,127,4.28
18359,127,4.38
18410,127,4.38
18461,127,4.38
18513,127,55.91
18567,127,53.16
18621,127,17.90
18673,127,70.67
18728,127,35.40
18781,127,51.60
18835,127,4.38
18886,127,4.40
18938,127,49.03
18991,127,4.38
19042,127,4.38
19093,127,4.38
19145,127,4.28
19196,127,4.28
19247,127,4.28
19298,127,4.28
19349,127,50.47
19404,127,4.40
19455,127,4.38
19506,127,4.38
19557,127,4.38
19608,127,4.38
19660,127,4.38
19711,127,17.90
19762,127,35.66
19815,127,35.66
19868,127,53.16
19923,127,4.40
19974,127,49.86
20027,127,35.66
20080,127,35.66
20134,127,10.17
20185,127,4.38
20236,127,4.28
20287,127,4.28
20338,127,4.28
20390,127,49.66
20444,127,70.53
20499,127,4.38
20549,127,4.38
20601,127,4.38
20652,127,4.38
20703,127,4.38
20754,127,4.38
20805,127,4.38
20857,127,4.38
20908,127,4.40
20959,127,4.38
21010,127,4.28
21061,127,4.28
21113,127,4.28
21164,127,4.28
21215,127,4.28
21266,127,4.38
21317,127,4.38
21369,127,4.05
21420,127,4.38
21471,127,4.38
21522,127,4.38
21573,127,4.38
21625,127,4.38
21676,127,4.05
21727,127,4.38
21778,127,4.05
21829,127,4.05
21881,127,4.07
21932,127,4.05
21983,127,4.05
22033,127,4.38
22084,127,4.38
22136,127,4.38
22187,127,5.69
22238,127,5.69
22290,127,4.05
22340,127,4.05
22392,127,4.05
22443,127,4.07
22494,127,4.07
22545,127,4.05
22596,127,3.95
22648,127,3.95
22699,127,4.05
22750,127,4.05
22801,127,4.05
22852,127,4.05
22904,127,4.05
22955,127,4.05
23006,127,4.05
23057,127,4.07
23108,127,4.05
23160,127,4.05
23211,127,4.05
23262,127,4.05
23312,127,4.05
23363,127,4.05
23415,127,4.05
23466,127,4.05
23517,127,4.05
23568,127,3.95
23619,127,3.95
23671,127,3.95
23722,127,4.05
23773,127,4.05
23824,127,4.05
23875,127,4.05
23927,127,4.05
23978,127,4.05
24029,127,4.05
24080,127,4.05
24131,127,4.07
24183,127,4.05
24234,127,4.05
24284,127,4.05
24335,127,4.05
24386,127,4.05
24438,127,4.05
24489,127,4.05
24540,127,4.05
24591,127,3.95
24642,127,3.95
24694,127,4.07
24745,127,4.05
24796,127,4.05
24847,127,4.07
24898,127,4.05
24950,127,4.07
25001,127,4.07
25052,127,4.05
25103,127,4.07
25154,127,3.72
25206,127,3.74
25256,127,3.74
25307,127,3.72
25358,127,3.72
25409,127,3.72
25461,127,3.62
25512,127,3.62
25563,127,3.74
25614,127,4.05
25665,127,4.07
25717,127,3.72
25768,127,3.72
25819,127,3.72
25870,127,3.72
25921,127,3.72
25973,127,3.72
26024,127,3.74
26074,127,3.72
26125,127,3.72
26176,127,3.72
26228,127,3.72
26279,127,3.62
26330,127,3.62
26381,127,3.74
26432,127,4.05
26484,127,4.07
26535,127,3.72
26586,127,3.72
26637,127,3.74
26688,127,3.72
26740,127,3.72
26791,127,3.72
26841,127,3.72
26892,127,3.72
26943,127,3.72
26994,127,3.72
27046,127,3.62
27097,127,3.64
27148,127,3.72
27199,127,3.72
27250,127,3.72
27302,127,3.72
27353,127,3.74
27404,127,4.05
27455,127,4.07
27506,127,4.05
27558,127,4.05
27609,127,4.05
27660,127,4.05
27710,127,3.72
27761,127,3.72
27813,127,4.05
27864,127,4.05
27915,127,3.95
27966,127,3.95
28017,127,3.95
28069,127,4.05
28120,127,4.07
28171,127,4.05
28222,127,4.07
28273,127,4.05
28325,127,4.05
28376,127,4.05
28427,127,4.05
28478,127,4.05
28529,127,4.05
28581,127,4.05
28632,127,4.07
28682,127,4.05
28733,127,4.05
28784,127,4.05
28836,127,4.05
28887,127,4.05
28938,127,3.95
28989,127,3.95
29040,127,4.05
29092,127,4.05
29143,127,4.05
29194,127,4.05
29245,127,4.05
29296,127,4.05
29348,127,4.07
29399,127,4.05
29450,127,4.07
29501,127,4.07
29552,127,4.05
29604,127,4.07
29654,127,4.05
29705,127,4.05
29756,127,4.05
29807,127,4.05
29859,127,4.05
29910,127,3.95
29961,127,4.28
30012,127,4.28
30063,127,4.28
30115,127,4.36
30166,127,4.38
30217,127,4.38
30268,127,4.38
30319,127,4.38
30371,127,4.38
30422,127,4.38
30473,127,4.38
30524,127,4.38
30575,127,4.38
30627,127,4.38
30678,127,4.38
30729,127,4.40
30780,127,4.38
30831,127,4.38
30883,127,4.38
30934,127,4.38
30985,127,4.38
31036,127,4.38
31087,127,4.38
31139,127,4.38
31190,127,4.38
31240,127,4.38
31291,127,4.38
31342,127,4.38
31394,127,4.40
31445,127,4.38
31496,127,4.38
31547,127,4.05
31598,127,4.05
31650,127,3.95
31701,127,3.95
31752,127,3.95
31803,127,4.05
31854,127,4.07
31906,127,4.40
31957,127,4.38
32008,127,4.38
32059,127,4.38
32110,127,4.05
32162,127,4.38
32213,127,4.05
32264,127,4.05
32315,127,4.05
32366,127,4.05
32418,127,4.05
32469,127,4.05
32519,127,4.05
32570,127,4.07
32621,127,3.72
32673,127,4.05
32724,127,4.05
32775,127,3.95
32826,127,3.95
32877,127,4.05
32929,127,4.05
32980,127,4.05
33031,127,4.05
33082,127,4.05
33133,127,4.05
33185,127,4.05
33236,127,4.05
33287,127,4.38
33338,127,4.38
33389,127,4.40
33441,127,4.38
33492,127,4.38
33543,127,4.38
33594,127,4.05
33644,127,4.05
33696,127,4.05
33747,127,4.05
33798,127,4.05
33849,127,4.05
33900,127,3.95
33952,127,4.28
34003,127,4.28
34054,127,4.28
34105,127,4.38
34156,127,4.38
34208,127,4.38
34259,127,4.05
34310,127,4.07
34361,127,4.05
34412,127,4.07
34464,127,4.05
34515,127,4.38
34566,127,4.38
34617,127,5.69
34668,127,5.69
34720,127,5.69
34771,127,4.38
34822,127,4.05
34873,127,4.07
34924,127,4.05
34976,127,4.05
35027,127,4.05
35078,127,4.07
35128,127,4.05
35179,127,4.38
35231,127,5.69
35282,127,4.05
35333,127,4.05
35384,127,4.05
35435,127,4.05
35487,127,3.95
35538,127,3.97
35589,127,3.95
35640,127,4.05
35691,127,4.05
35743,127,4.05
35794,127,4.07
35845,127,4.05
35896,127,5.69
35947,127,5.69
35999,127,4.38
36050,127,4.05
36101,127,4.05
36152,127,4.05
36203,127,4.05
36255,127,4.05
36306,127,4.05
36357,127,4.05
36408,127,4.05
36458,127,4.05
36509,127,4.05
36561,127,4.05
36612,127,5.69
36663,127,4.38
36714,127,4.05
36765,127,4.05
36817,127,3.95
36868,127,3.95
36919,127,3.95
36970,127,4.05
37021,127,4.05
37073,127,4.40
37124,127,4.05
37175,127,4.05
37226,127,5.69
37277,127,4.38
37329,127,4.38
37380,127,4.05
37431,127,4.05
37482,127,4.05
37533,127,4.07
37585,127,4.05
37636,127,4.05
37687,127,4.05
37737,127,4.05
37788,127,4.05
37840,127,4.05
37891,127,4.05
37942,127,4.05
37993,127,3.95
38044,127,3.95
38096,127,3.95
38147,127,4.05
38198,127,4.07
38249,127,4.05
38300,127,4.07
38352,127,4.05
38403,127,4.05
38454,127,4.05
38505,127,4.05
38556,127,4.05
38608,127,4.07
38659,127,4.07
38710,127,4.07
38760,127,4.05
38811,127,4.05
38863,127,4.05
38914,127,4.05
38965,127,4.05
39016,127,3.95
39067,127,3.95
39119,127,4.03
39170,127,4.05
39221,127,4.05
39272,127,4.07
39323,127,4.05
39375,127,4.05
39426,127,3.72
39477,127,3.72
39528,127,3.72
39579,127,3.72
39631,127,3.74
39681,127,3.72
39732,127,3.72
39783,127,3.72
39834,127,3.72
39886,127,3.62
39937,127,3.62
39988,127,4.07
40039,127,4.05
40090,127,4.05
40142,127,4.05
40193,127,4.05
40244,127,3.72
40295,127,4.05
40346,127,3.72
40398,127,3.72
40449,127,4.05
40500,127,4.05
40550,127,4.05
40601,127,4.07
40653,127,4.05
40704,127,4.05
40755,127,4.05
40806,127,3.95
40857,127,3.97
40909,127,3.97
40960,127,4.05
41011,127,4.05
41062,127,4.05
41113,127,4.05
41165,127,4.05
41216,127,4.05
41267,127,4.05
41318,127,4.05
41369,127,4.07
41421,127,5.69
41472,127,5.69
41523,127,4.05
41574,127,4.05
41625,127,4.38
41677,127,4.05
41727,127,4.05
41778,127,4.07
41829,127,4.05
41880,127,4.05
41932,127,4.05
41983,127,4.05
42034,127,3.95
42085,127,3.95
42136,127,4.05
42188,127,4.05
42239,127,4.07
42290,127,4.05
42341,127,4.05
42392,127,4.07
42444,127,4.05
42495,127,4.07
42546,127,4.07
42597,127,4.05
42648,127,4.05
42700,127,4.05
42750,127,4.05
42801,127,4.05
42852,127,4.07
42903,127,4.05
42955,127,4.05
43006,127,3.95
43057,127,3.95
43108,127,3.97
43159,127,4.05
43211,127,4.07
43262,127,4.05
43313,127,4.05
43364,127,4.05
43415,127,4.40
43467,127,5.69
43518,127,4.05
43569,127,5.69
43620,127,4.05
43671,127,4.05
43723,127,4.05
43774,127,4.05
43825,127,4.05
43876,127,4.05
43927,127,4.05
43978,127,4.07
44029,127,4.07
44080,127,4.05
44131,127,4.05
44182,127,4.05
44234,127,3.95
44285,127,3.95
44336,127,3.95
44387,127,4.05
44438,127,4.05
44490,127,4.05
44541,127,4.05
44592,127,4.05
44643,127,4.05
44694,127,4.07
44746,127,4.05
44797,127,4.05
44848,127,4.05
44899,127,4.07
44949,127,4.07
45001,127,4.07
45052,127,4.05
45103,127,4.05
45154,127,4.05
45205,127,4.00
45257,127,3.95
45308,127,3.95
45359,127,4.05
45410,127,4.05
45461,127,4.07
45513,127,4.07
45564,127,4.07
45615,127,4.05
45666,127,4.07
45717,127,4.07
45769,127,4.05
45820,127,4.05
45871,127,4.05
45922,127,4.05
45972,127,4.05
46023,127,4.05
46075,127,4.05
46126,127,4.05
46177,127,4.05
46228,127,5.59
46279,127,5.69
46331,127,5.69
46382,127,4.05
46433,127,4.05
46484,127,3.95
46535,127,3.95
46587,127,3.95
46638,127,4.05
46689,127,4.05
46740,127,4.05
46791,127,4.07
46843,127,4.05
46894,127,4.05
46945,127,4.05
46996,127,4.05
47047,127,4.05
47099,127,4.07
47150,127,4.05
47200,127,4.05
47251,127,4.05
47302,127,4.05
47354,127,4.05
47405,127,4.05
47456,127,4.07
47507,127,3.95
47558,127,3.95
47610,127,3.95
47661,127,4.05
47712,127,4.05
47763,127,4.05
47814,127,4.05
47866,127,4.05
47917,127,4.05
47968,127,4.07
48019,127,4.05
48070,127,4.05
48122,127,4.38
48173,127,4.40
48224,127,5.71
48275,127,4.38
48326,127,4.05
48377,127,4.05
48428,127,4.05
48479,127,4.07
48530,127,4.05
48581,127,4.05
48633,127,4.05
48684,127,3.95
48735,127,3.95
48786,127,4.05
48837,127,4.05
48889,127,4.05
48940,127,4.05
48991,127,4.05
49042,127,4.05
49093,127,4.05
49145,127,4.05
49196,127,4.05
49247,127,4.07
49298,127,4.05
49349,127,4.05
49400,127,4.05
49451,127,4.05
49502,127,4.07
49553,127,4.07
49604,127,4.05
49656,127,3.95
49707,127,3.95
49758,127,3.95
49809,127,4.05
49860,127,4.05
49912,127,4.05
49963,127,4.07
50014,153,4.07
50065,153,4.05
50116,153,3.72
50168,153,3.72
50219,153,4.38
50270,153,3.72
50321,153,4.38
50372,153,3.72
50423,153,4.71
50474,153,5.69
50526,153,5.03
50577,153,6.02
50628,153,5.69
50680,153,6.34
50731,153,8.64
50782,153,9.19
50833,153,11.95
50885,153,8.97
50937,153,8.86
50988,153,9.84
51039,153,11.71
51091,153,11.24
51142,153,6.34
51194,153,7.66
51245,153,7.66
51297,153,7.66
51348,153,7.66
51399,153,8.84
51451,153,8.53
51502,153,8.64
51554,153,71.62
51608,153,7.00
51661,153,6.67
51712,153,6.67
51763,153,6.67
51814,153,6.67
51865,153,6.57
51917,153,5.26
51968,153,6.57
52019,153,6.67
52070,153,5.36
52121,153,6.67
52173,153,6.67
52225,153,6.67
52276,153,5.36
52327,153,6.67
52378,153,5.36
52430,153,5.36
52481,153,7.00
52532,153,10.16
52583,153,7.66
52635,153,12.05
52687,153,8.86
52738,153,9.19
52789,153,9.29
52841,153,10.53
52892,153,8.21
52944,153,10.64
52996,153,9.29
53047,153,9.19
53098,153,10.53
53151,153,9.29
53202,153,9.21
53253,153,8.84
53304,153,8.97
53356,153,8.97
53408,153,18.21
53460,153,8.97
53511,153,10.17
53562,153,10.17
53614,153,10.26
53666,153,9.84
53717,153,11.95
53769,153,11.34
53820,153,11.24
53871,153,9.62
53924,153,11.60
53975,153,11.24
54027,153,6.67
54078,153,9.60
54129,153,11.26
54181,153,9.60
54233,153,6.67
54284,153,6.67
54335,153,10.90
54386,153,11.24
54439,153,6.67
54490,153,7.98
54541,153,9.52
54592,153,7.88
54644,153,9.62
54696,153,7.98
54747,153,7.98
54798,153,6.57
54849,153,11.24
54901,153,9.62
54953,153,6.34
55004,153,6.34
55055,153,9.19
55106,153,7.55
55158,153,8.97
55210,153,7.66
55261,153,7.66
55312,153,8.86
55363,153,8.86
55415,153,10.28
55467,153,10.21
55518,153,8.53
55569,153,8.64
55621,153,8.64
55673,153,8.64
55724,153,7.22
55775,153,10.17
55826,153,10.28
55878,153,7.33
55930,153,10.53
55981,153,7.66
56032,153,7.66
56084,153,7.66
56135,153,7.66
56187,153,10.53
56238,153,10.28
56290,153,17.24
56341,153,8.64
56394,153,10.28
56445,153,10.17
56496,153,10.28
56548,153,8.64
56599,153,15.48
56652,153,15.48
56703,153,7.33
56754,153,7.33
56806,153,8.97
56857,153,8.97
56909,153,8.53
56960,153,8.86
57011,153,8.97
57063,153,10.28
57114,153,6.90
57166,153,8.53
57217,153,7.33
57269,153,8.64
57320,153,18.21
57372,153,7.00
57424,153,6.67
57475,153,6.67
57526,153,6.67
57577,153,6.57
57628,153,6.57
57680,153,6.57
57731,153,5.36
57782,153,6.67
57833,153,6.67
57885,153,6.69
57937,153,6.67
57988,153,6.34
58039,153,6.67
58090,153,6.67
58141,153,6.55
58193,153,6.57
58244,153,6.57
58295,153,7.00
58346,153,8.31
58399,153,5.36
58450,153,5.36
58501,153,6.67
58552,153,6.67
58603,153,6.34
58655,153,6.24
58706,153,6.24
58757,153,6.24
58808,153,5.03
58859,153,5.03
58911,153,6.67
58962,153,6.67
59013,153,6.67
59065,153,6.67
59116,153,6.67
59168,153,5.36
59219,153,5.36
59270,153,5.36
59321,153,6.67
59372,153,6.57
59424,153,6.57
59475,153,6.24
59526,153,6.34
59577,153,6.34
59628,153,6.34
59681,153,6.34
59732,153,6.34
59783,153,6.34
59834,153,4.05
59885,153,7.33
59937,153,6.34
59988,153,6.02
60039,153,5.91
60090,153,7.55
60141,153,6.34
60193,153,6.34
60244,153,6.34
60296,153,6.34
60347,153,6.34
60398,153,7.33
60450,153,7.33
60501,153,7.22
60552,153,7.22
60603,153,7.33
60654,153,6.02
60706,153,6.02
60758,153,7.33
60809,153,7.33
60860,153,7.33
60911,153,6.24
60963,153,6.24
61014,153,6.24
61065,153,6.26
61116,153,6.34
61167,153,6.67
61220,153,6.67
61271,153,5.36
61322,153,5.36
61373,153,6.67
61424,153,5.36
61476,153,6.67
61527,153,6.67
61578,153,5.26
61629,153,6.24
61680,153,4.93
61732,153,6.24
61783,153,6.24
61834,153,6.34
61885,153,6.34
61936,153,6.34
61989,153,6.34
62040,153,6.34
62091,153,6.34
62142,153,6.34
62193,153,7.55
62245,153,6.24
62296,153,7.22
62347,153,7.33
62398,153,7.33
62450,153,7.33
62502,153,7.33
62553,153,7.33
62604,153,7.22
62655,153,7.22
62706,153,6.02
62758,153,7.33
62810,153,7.66
62861,153,7.66
62912,153,7.33
62964,153,7.22
63015,153,7.22
63066,153,7.33
63117,153,7.33
63169,153,7.66
63221,153,6.34
63272,153,7.33
63323,153,7.22
63374,153,7.22
63425,153,7.33
63477,153,7.33
63529,153,6.02
63580,153,7.33
63631,153,6.34
63682,153,6.34
63734,153,6.34
63785,153,6.24
63836,153,6.24
63887,153,6.24
63938,153,6.34
63990,153,6.34
64041,153,7.33
64093,153,7.33
64144,153,7.33
64195,153,7.33
64247,153,7.22
64298,153,6.24
64349,153,5.03
64400,153,6.34
64451,153,7.33
64503,153,7.66
64555,153,6.34
64606,153,6.34
64657,153,6.34
64708,153,6.36
64760,153,6.24
64811,153,6.24
64862,153,6.24
64913,153,7.55
64964,153,6.34
65016,153,6.34
65068,153,6.34
65119,153,6.34
65170,153,6.34
65221,153,6.34
65273,153,6.34
65324,153,6.24
65375,153,6.24
65426,153,6.24
65477,153,6.24
65529,153,6.34
65580,153,6.34
65631,153,6.34
65683,153,6.34
65734,153,6.34
65786,153,6.34
65837,153,6.34
65888,153,6.34
65939,153,6.24
65990,153,6.24
66042,153,6.24
66093,153,6.34
66144,153,6.34
66195,153,6.34
66247,153,6.34
66299,153,6.34
66350,153,6.34
66401,153,6.34
66452,153,6.34
66503,153,6.33
66555,153,6.24
66606,153,7.88
66657,153,6.67
66708,153,6.34
66759,153,6.67
66812,153,6.67
66863,153,6.67
66914,153,6.67
66965,153,6.67
67017,153,6.57
67068,153,6.57
67119,153,6.59
67170,153,6.67
67221,153,5.36
67273,153,6.67
67325,153,6.67
67376,153,6.67
67427,153,6.67
67478,153,6.34
67530,153,6.24
67581,153,6.24
67632,153,6.24
67683,153,6.57
67734,153,6.67
67786,153,6.67
67838,153,6.34
67889,153,6.34
67940,153,6.34
67991,153,6.34
68043,153,6.34
68094,153,6.24
68145,153,6.24
68196,153,6.24
68247,153,6.24
68299,153,6.34
68350,153,6.34
68401,153,6.34
68453,153,6.34
68504,153,6.34
68556,153,6.34
68607,153,6.34
68658,153,6.34
68709,153,6.24
68760,153,6.24
68812,153,6.24
68863,153,6.28
68914,153,6.34
68965,153,6.34
69016,153,6.34
69069,153,6.34
69120,153,6.34
69171,153,6.34
69222,153,6.34
69273,153,6.34
69325,153,6.24
69376,153,6.24
69427,153,6.24
69478,153,6.36
69529,153,7.66
69582,153,6.34
69633,153,6.34
69684,153,6.34
69735,153,6.34
69786,153,7.66
69838,153,7.55
69889,153,7.55
69940,153,7.66
69992,153,6.34
70043,153,6.34
70095,153,7.66
70146,153,7.66
70197,153,7.22
70248,153,6.24
70299,153,6.26
70351,153,7.33
70402,153,7.33
70454,153,7.33
70505,153,7.33
70556,153,7.33
70608,153,7.22
70659,153,6.90
70710,153,7.00
70761,153,7.00
70813,153,7.00
70865,153,6.67
70916,153,5.36
70967,153,5.36
71018,153,6.67
71069,153,6.67
71121,153,6.90
71172,153,6.90
71223,153,7.33
71274,153,7.33
71327,153,7.33
71378,153,7.33
71429,153,7.33
71480,153,7.22
71531,153,7.22
71583,153,7.00
71634,153,7.33
71686,153,7.33
71737,153,7.33
71788,153,7.33
71840,153,7.22
71891,153,7.22
71942,153,7.33
71993,153,7.33
72045,153,7.33
72097,153,7.33
72148,153,7.33
72199,153,7.22
72250,153,7.22
72301,153,7.33
72353,153,7.33
72405,153,7.33
72456,153,7.33
72507,153,7.33
72558,153,7.22
72610,153,7.22
72661,153,7.33
72712,153,7.33
72764,153,7.33
72815,153,7.00
72867,153,7.00
72918,153,7.00
72969,153,6.90
73020,153,6.90
73071,153,7.00
73123,153,5.36
73174,153,6.67
73226,153,6.67
73277,153,7.00
73328,153,7.00
73380,153,5.03
73431,153,6.67
73482,153,5.36
73533,153,5.36
73584,153,5.26
73636,153,6.57
73687,153,6.57
73738,153,6.67
73789,153,3.72
73840,153,6.67
73892,153,5.36
73943,153,5.36
73994,153,6.67
74046,153,7.00
74097,153,7.00
74149,153,6.67
74200,153,6.67
74251,153,5.36
74302,153,6.57
74353,153,6.90
74405,153,7.00
74456,153,6.67
74507,153,6.67
74559,153,6.67
74610,153,6.67
74662,153,6.67
74713,153,6.67
74764,153,6.57
74815,153,6.57
74866,153,6.55
74918,153,7.00
74969,153,7.00
75021,153,7.00
75072,153,7.00
75124,153,7.33
75175,153,8.53
75226,153,6.90
75277,153,6.67
75328,153,7.00
75380,153,7.00
75432,153,7.00
75483,153,7.00
75534,153,7.00
75585,153,6.90
75637,153,6.90
75688,153,6.90
75739,153,7.00
75790,153,7.33
75842,153,7.00
75894,153,7.00
75945,153,7.00
75996,153,6.90
76047,153,6.57
76098,153,6.57
76150,153,5.03
76201,153,6.67
76252,153,6.67
76303,153,6.67
76355,153,6.67
76407,153,7.00
76458,153,7.00
76509,153,7.00
76560,153,6.90
76611,153,6.90
76663,153,7.00
76714,153,7.00
76765,153,7.00
76817,153,6.67
76868,153,7.00
76920,153,7.00
76971,153,6.90
77022,153,6.90
77073,153,6.90
77124,153,6.67
77176,153,6.67
77228,153,5.36
77279,153,6.67
77330,153,6.67
77381,153,7.00
77433,153,6.67
77484,153,6.57
77535,153,6.57
77586,153,5.26
77637,153,5.26
77689,153,6.57
77740,153,6.67
77791,153,6.67
77843,153,6.67
77894,153,7.00
77946,153,7.00
77997,153,6.67
78048,153,5.36
78099,153,6.57
78150,153,6.57
78202,153,6.57
78253,153,6.67
78304,153,5.36
78355,153,5.36
78406,153,5.36
78459,153,6.67
78510,153,6.67
78561,153,6.67
78612,153,6.67
78663,153,6.67
78715,153,5.26
78766,153,6.57
78817,153,5.26
78868,153,6.57
78919,153,6.67
78971,153,6.67
79023,153,6.67
79074,153,5.36
79125,153,6.67
79177,153,6.67
79228,153,7.00
79279,153,6.90
79330,153,6.90
79381,153,6.57
79433,153,6.67
79484,153,6.67
79536,153,7.00
