Tiempo(ms),PWM,Altura(cm)
5300,155,14.65
5321,155,14.56
5340,155,14.51
5360,155,14.48
5380,155,14.46
5400,155,15.86
5420,155,16.14
5440,155,15.59
5460,155,15.25
5480,155,15.06
5500,155,14.94
5520,155,14.87
5540,155,14.98
5560,155,14.90
5580,155,14.17
5600,155,14.42
5660,155,14.57
5680,155,14.80
5700,155,14.94
5720,155,14.87
5740,155,14.83
5760,155,15.68
5780,155,15.46
5800,155,15.18
5820,155,15.01
5840,155,14.92
5860,155,14.86
5880,155,16.10
5940,155,15.42
5961,155,15.01
5980,155,14.78
6000,155,14.64
6020,155,14.54
6040,155,14.50
6080,155,14.47
6100,155,14.35
6120,155,14.28
6180,155,14.92
6200,155,15.44
6220,155,15.02
6240,155,14.78
6260,155,14.63
6280,155,14.44
6300,155,14.43
6320,155,14.43
6340,155,14.33
6360,155,15.79
6380,155,15.37
6400,155,15.13
6420,155,15.13
6440,155,14.99
6460,155,15.04
6480,155,16.34
6520,155,15.70
6540,155,15.32
6560,155,15.10
6580,155,16.37
6620,155,15.72
6640,155,15.33
6660,155,15.11
6680,155,16.38
6700,155,17.13
6720,155,17.58
6740,155,16.43
6760,155,15.75
6780,155,15.50
6800,155,15.35
6820,155,15.27
6840,155,15.21
6860,155,15.18
6880,155,15.16
6900,155,14.47
6920,155,14.21
6940,155,14.74
6960,155,15.77
6980,155,16.38
7000,155,15.87
7020,155,15.04
7040,155,14.40
7060,155,15.42
7080,155,15.31
7100,155,15.23
7120,155,14.66
7140,155,14.17
7160,155,14.71
7180,155,15.02
7200,155,15.21
7220,155,16.44
7241,155,16.77
7260,155,15.43
7280,155,15.31
7300,155,15.23
7320,155,16.05
7340,155,15.68
7360,155,15.46
7380,155,15.33
7400,155,15.25
7420,155,15.06
7440,155,14.94
7480,155,16.28
7500,155,15.67
7520,155,15.30
7540,155,15.09
7560,155,14.96
7580,155,14.88
7600,155,14.84
7620,155,15.53
7640,155,15.22
7660,155,15.04
7680,155,14.93
7700,155,14.87
7740,155,14.83
7760,155,14.81
7780,155,14.80
7800,155,16.07
7820,155,15.68
7840,155,15.31
7860,155,15.09
7881,155,14.97
7920,155,14.89
7940,155,14.84
7960,155,14.82
8000,155,14.81
8020,155,14.79
8040,155,14.79
8060,155,14.78
8080,155,14.78
8120,155,14.78
8140,155,14.64
8160,155,14.55
8180,155,15.92
8200,155,15.31
8240,155,16.37
8260,155,15.58
8280,155,15.11
8300,155,14.83
8320,155,14.66
8340,155,14.56
8360,155,14.51
8380,155,14.48
8400,155,14.45
8420,155,15.86
8440,155,15.28
8460,155,14.93
8480,155,14.73
8540,155,14.75
8560,155,14.76
8580,155,14.78
8600,155,14.78
8620,155,14.92
8640,155,15.00
8660,155,14.38
8680,155,14.16
8720,155,14.02
8740,155,13.79
8760,155,13.66
8780,155,14.26
8800,155,14.62
8820,155,16.09
8840,155,15.70
8860,155,15.47
8880,155,15.34
8900,155,15.11
8920,155,14.98
8940,155,14.89
8960,155,14.85
8980,155,14.68
9020,155,14.72
9040,155,14.74
9060,155,16.03
9080,155,15.38
9100,155,14.99
9120,155,14.76
9140,155,15.35
9161,155,14.96
9180,155,14.65
9200,155,14.45
9220,155,15.16
9240,155,15.58
9260,155,15.01
9280,155,14.67
9320,155,15.29
9340,155,15.66
9360,155,16.44
9380,155,15.62
9400,155,15.13
9440,155,15.56
9460,155,15.00
9480,155,14.76
9500,155,14.63
9520,155,14.55
9540,155,14.49
9560,155,15.19
9580,155,15.60
9600,155,15.12
9620,155,14.74
9640,155,15.33
9680,155,14.96
9700,155,14.64
9740,155,14.55
9760,155,14.50
9780,155,15.89
9801,155,16.58
9860,155,16.27
9880,155,16.10
9900,155,16.70
9940,155,17.05
9960,155,16.70
9980,155,15.67
10000,172,15.16
10020,172,14.86
10040,172,15.40
10060,172,15.00
10080,172,14.77
10100,172,14.63
10120,172,14.55
10140,172,14.39
10160,172,14.98
10200,172,16.43
10220,172,16.04
10260,172,15.67
10280,172,15.31
10300,172,14.94
10320,172,15.46
10340,172,16.32
10360,172,16.12
10380,172,16.58
10400,172,16.13
10420,172,15.72
10441,172,15.48
10460,172,16.60
10480,172,15.86
10500,172,15.27
10520,172,14.92
10560,172,15.30
10580,172,16.10
10600,172,16.57
10640,172,17.24
10660,172,17.10
10680,172,17.42
10700,172,17.07
10720,172,16.72
10740,172,17.06
10760,172,17.27
10780,172,17.27
10800,172,17.26
10820,172,17.11
10880,172,16.87
10900,172,16.74
10920,172,16.66
10940,172,16.47
10960,172,16.92
10980,172,16.47
11000,172,16.21
11020,172,16.05
11040,172,15.96
11060,172,16.48
11081,172,16.80
11100,172,16.98
11120,172,17.09
11140,172,17.55
11160,172,17.28
11180,172,17.13
11200,172,17.03
11220,172,16.98
11240,172,16.94
11260,172,16.78
11280,172,16.68
11300,172,16.63
11320,172,16.59
11340,172,17.12
11380,172,17.44
11400,172,17.63
11420,172,17.60
11440,172,17.72
11460,172,17.10
11480,172,17.29
11500,172,17.40
11520,172,16.91
11540,172,16.62
11560,172,17.14
11580,172,18.37
11600,172,18.04
11620,172,17.85
11640,172,17.74
11660,172,17.67
11680,172,17.63
11700,172,17.60
11721,172,17.46
11740,172,17.37
11760,172,17.32
11780,172,17.29
11800,172,17.27
11820,172,17.12
11840,172,17.03
11860,172,17.51
11880,172,17.26
11900,172,17.65
11920,172,17.34
11940,172,17.16
11960,172,17.05
11980,172,16.99
12000,172,17.36
12020,172,17.03
12040,172,16.83
12060,172,16.57
12080,172,17.11
12100,172,17.43
12120,172,17.49
12140,172,17.52
12160,172,17.54
12180,172,17.55
12200,172,17.56
12220,172,17.56
12240,172,17.57
12260,172,17.43
12280,172,17.49
12300,172,17.52
12320,172,17.41
12340,172,17.35
12361,172,17.31
12380,172,17.81
12400,172,18.11
12420,172,17.75
12440,172,17.54
12460,172,17.43
12480,172,17.36
12500,172,17.31
12520,172,17.28
12540,172,17.12
12560,172,17.03
12580,172,17.12
12600,172,17.57
12620,172,17.29
12640,172,17.13
12660,172,17.58
12680,172,17.84
12700,172,18.00
12720,172,18.09
12740,172,17.74
12760,172,17.40
12780,172,17.19
12820,172,17.48
12840,172,17.65
12860,172,17.75
12880,172,17.81
12900,172,18.37
12920,172,18.18
12940,172,18.06
12960,172,17.99
12980,172,18.48
13001,172,18.24
13020,172,17.97
13040,172,17.80
13060,172,17.71
13080,172,17.65
13100,172,17.62
13120,172,17.60
13140,172,17.45
13160,172,17.50
13200,172,17.93
13220,172,17.66
13240,172,17.88
13260,172,17.62
13280,172,17.46
13300,172,17.37
13320,172,17.32
13340,172,17.69
13360,172,17.91
13380,172,18.04
13400,172,18.11
13420,172,18.68
13440,172,18.50
13460,172,18.38
13480,172,18.31
13500,172,18.14
13520,172,17.49
13540,172,17.65
13560,172,17.75
13580,172,17.80
13600,172,17.71
13620,172,17.79
13641,172,17.83
13660,172,17.85
13680,172,17.74
13700,172,17.67
13720,172,18.16
13740,172,18.31
13760,172,18.40
13780,172,18.46
13800,172,18.09
13820,172,17.88
13840,172,17.75
13860,172,17.68
13880,172,17.63
13900,172,17.61
13920,172,17.59
13940,172,17.58
13960,172,17.58
13980,172,17.57
14000,172,18.10
14020,172,18.41
14040,172,17.93
14060,172,17.65
14080,172,18.01
14120,172,18.09
14140,172,18.14
14160,172,17.78
14180,172,17.56
14200,172,18.36
14220,172,18.30
14240,172,19.46
14260,172,18.95
14281,172,18.65
14300,172,18.47
14320,172,18.37
14340,172,18.31
14360,172,18.27
14380,172,18.25
14400,172,18.23
14420,172,18.22
14440,172,18.22
14460,172,18.21
14480,172,18.22
14500,172,18.21
14520,172,18.75
14540,172,18.53
14560,172,18.27
14580,172,18.12
14600,172,18.03
14620,172,17.97
14640,172,17.94
14660,172,17.92
14680,172,17.91
14700,172,17.90
14720,172,18.43
14740,172,18.61
14760,172,18.71
14780,172,18.77
14800,172,18.81
14820,172,18.83
14840,172,18.32
14860,172,18.40
14880,172,18.06
14900,172,18.39
14921,172,18.05
14960,172,18.25
14980,172,18.37
15000,172,18.44
15020,172,18.48
15040,172,18.50
15060,172,18.51
15080,172,17.99
15100,172,18.21
15120,172,18.22
15160,172,18.21
15180,172,18.22
15200,172,18.21
15220,172,18.22
15260,172,18.74
15280,172,19.05
15300,172,18.71
15320,172,18.51
15340,172,18.92
15360,172,18.63
15380,172,18.46
15400,172,18.36
15420,172,18.16
15440,172,18.18
15460,172,18.20
15480,172,18.20
15500,172,18.20
15520,172,19.14
15561,172,19.16
15580,172,19.17
15600,172,18.78
15620,172,18.54
15640,172,18.41
15660,172,18.33
15680,172,18.28
15700,172,18.25
15720,172,18.11
15740,172,19.08
15760,172,18.59
15780,172,18.44
15800,172,18.74
15820,172,18.92
15840,172,19.03
15860,172,18.30
15880,172,18.27
15900,172,18.65
15920,172,18.34
15940,172,18.16
15980,172,18.18
16000,172,18.20
16020,172,18.07
16040,172,18.52
16060,172,19.32
16080,172,19.26
16100,172,19.22
16120,172,19.21
16140,172,19.20
16160,172,18.80
16180,172,18.95
16201,172,18.52
16220,172,18.26
16240,172,18.64
16280,172,18.87
16300,172,18.47
16320,172,18.76
16340,172,18.93
16360,172,19.04
16380,172,18.57
16400,172,18.30
16420,172,18.13
16440,172,18.04
16460,172,17.98
16480,172,18.47
16500,172,18.24
16520,172,18.09
16540,172,18.01
16580,172,18.49
16600,172,18.77
16620,172,18.94
16640,172,19.04
16660,172,19.10
16700,172,18.61
16720,172,18.84
16740,172,18.45
16760,172,18.23
16780,172,18.62
16800,172,18.32
16820,172,18.14
16841,172,18.56
16860,172,18.82
16880,172,18.97
16900,172,18.40
16920,172,17.50
16940,172,17.79
16960,172,17.84
16980,172,18.39
17000,172,18.71
17020,172,18.90
17040,172,18.49
17060,172,19.30
17080,172,19.91
17100,172,19.22
17120,172,18.81
17140,172,18.96
17160,172,19.05
17180,172,19.11
17200,172,19.14
17220,172,19.16
17240,172,18.77
17260,172,18.54
17280,172,18.40
17300,172,18.33
17320,172,18.29
17340,172,18.26
17360,172,18.25
17380,172,18.23
17400,172,18.75
17420,172,18.53
17440,172,18.40
17460,172,18.32
17481,172,18.28
17520,172,18.26
17540,172,18.24
17560,172,18.23
17580,172,18.22
17600,172,18.22
17620,172,18.22
17640,172,18.75
17680,172,18.66
17700,172,18.48
17720,172,18.37
17740,172,18.44
17760,172,18.48
17780,172,18.37
17800,172,18.31
17820,172,18.27
17840,172,18.38
17860,172,18.84
17880,172,19.11
17900,172,18.75
17920,172,18.53
17940,172,18.40
17960,172,18.33
17980,172,18.28
18000,172,18.26
18020,172,18.64
18040,172,18.47
18060,172,18.36
18080,172,18.31
18100,172,18.27
18121,172,18.77
18140,172,18.54
18160,172,19.33
18180,172,19.40
18200,172,19.31
18220,172,19.26
18240,172,18.70
18260,172,19.03
18280,172,18.70
18300,172,18.51
18340,172,18.26
18360,172,18.64
18380,172,19.39
18400,172,19.31
18420,172,19.26
18440,172,19.22
18460,172,19.20
18480,172,19.20
18500,172,19.19
18520,172,18.66
18540,172,18.35
18560,172,18.16
18580,172,18.05
18600,172,18.51
18620,172,19.18
18640,172,19.05
18660,172,18.97
18680,172,19.06
18700,172,19.64
18720,172,19.46
18740,172,19.21
18761,172,19.20
18780,172,19.20
18800,172,19.06
18820,172,18.98
18840,172,18.93
18860,172,18.90
18880,172,18.89
18900,172,18.88
18940,172,18.87
18960,172,19.40
18980,172,19.71
19000,172,19.49
19020,172,17.86
19040,172,17.87
19060,172,17.88
19080,172,17.89
19100,172,17.89
19120,172,17.89
19140,172,18.95
19160,172,19.05
19180,172,19.24
19200,172,19.35
19220,172,19.42
19240,172,18.92
19260,172,18.63
19280,172,18.46
19300,172,18.37
19320,172,18.30
19340,172,18.26
19360,172,18.24
19380,172,18.37
19401,172,18.30
19420,172,18.80
19460,172,19.22
19480,172,18.94
19500,172,19.18
19520,172,18.79
19540,172,18.56
19560,172,18.55
19580,172,18.42
19600,172,18.34
19620,172,18.28
19660,172,18.25
19680,172,18.23
19700,172,18.75
19720,172,18.54
19740,172,18.93
19760,172,19.16
19780,172,18.77
19800,172,18.55
19820,172,18.41
19880,172,18.33
19900,172,18.28
19920,172,18.26
19960,172,18.38
19980,172,18.84
20000,172,18.72
20020,172,18.64
20041,172,18.60
20060,172,18.45
20080,172,18.35
20100,172,18.29
20120,172,18.39
20140,172,18.45
20160,172,18.48
20180,172,18.37
20200,172,18.31
20220,172,18.40
20260,172,18.46
20280,172,18.49
20300,172,18.51
20320,172,18.52
20340,172,18.52
20360,172,18.53
20380,172,18.53
20400,172,18.53
20420,172,18.14
20440,172,18.43
20460,172,18.08
20480,172,17.87
20500,172,18.28
20520,172,18.52
20540,172,18.66
20560,172,18.21
20580,172,18.48
20600,172,18.11
20620,172,17.89
20640,172,17.76
20660,172,18.08
20681,172,17.87
20700,172,17.75
20720,172,17.67
20740,172,18.16
20760,172,18.45
20780,172,18.48
20800,172,18.64
20820,172,18.60
20840,172,18.18
20860,172,17.93
20880,172,17.78
20900,172,18.22
20920,172,17.96
20940,172,17.93
20980,172,17.78
21000,172,17.83
21020,172,18.25
21040,172,18.50
21060,172,18.25
21080,172,18.10
21100,172,18.01
21120,172,18.36
21140,172,18.17
21160,172,18.06
21180,172,17.99
21200,172,17.82
21220,172,17.72
21240,172,17.78
21280,172,18.22
21300,172,18.48
21321,172,18.64
21340,172,18.86
21360,172,18.47
21380,172,18.10
21400,172,17.88
21420,172,17.76
21440,172,17.68
21460,172,17.64
21480,172,17.61
21500,172,17.59
21520,172,17.72
21540,172,18.18
21560,172,18.46
21580,172,18.63
21600,172,18.19
21620,172,18.47
21640,172,18.10
21660,172,17.88
21680,172,18.28
21700,172,18.13
21720,172,17.90
21740,172,17.76
21760,172,18.74
21780,172,19.32
21800,172,19.66
21820,172,19.33
21840,172,19.28
21860,172,19.24
21880,172,18.69
21900,172,18.23
21920,172,18.10
21940,172,18.01
21961,172,17.97
22000,172,18.33
22020,172,18.15
22040,172,18.04
22060,172,18.38
22080,172,18.58
22100,172,18.69
22120,172,18.37
22140,172,18.04
22160,172,17.85
22180,172,17.73
22200,172,17.67
22220,172,17.63
22240,172,17.60
22260,172,17.59
22300,172,18.11
22320,172,18.42
22340,172,18.60
22360,172,19.10
22380,172,19.00
22400,172,18.81
22420,172,18.70
22440,172,18.63
22460,172,18.60
22480,172,18.57
22500,172,18.56
22520,172,18.55
22540,172,18.54
22560,172,19.07
22580,172,19.38
22601,172,19.03
22620,172,18.83
22640,172,18.71
22660,172,18.64
22680,172,18.60
22700,172,18.57
22720,172,18.56
22740,172,18.55
22760,172,18.54
22780,172,18.54
22800,172,18.40
22820,172,18.33
22840,172,18.81
22860,172,19.22
22880,172,18.94
22900,172,18.65
22920,172,18.60
22940,172,18.57
22960,172,18.03
22980,172,18.24
23000,172,18.36
23040,172,18.43
23060,172,18.47
23080,172,18.50
23100,172,19.05
23120,172,18.84
23140,172,18.71
23160,172,19.17
23180,172,18.91
23200,172,18.76
23220,172,18.67
23241,172,18.62
23260,172,18.58
23280,172,18.56
23300,172,18.55
23320,172,18.55
23340,172,18.54
23360,172,18.54
23380,172,19.07
23400,172,18.98
23420,172,18.80
23440,172,18.16
23460,172,17.92
23480,172,18.17
23500,172,18.32
23520,172,18.41
23540,172,18.46
23560,172,18.49
23580,172,18.51
23600,172,18.52
23640,172,18.53
23660,172,18.53
23680,172,18.53
23700,172,18.53
23720,172,17.29
23740,172,17.80
23760,172,18.10
23780,172,18.14
23800,172,18.30
23820,172,18.40
23840,172,18.45
23860,172,18.36
23881,172,18.83
23900,172,19.63
23920,172,19.58
23940,172,19.02
23960,172,18.14
23980,172,18.18
24000,172,18.20
24020,172,18.21
24040,172,18.21
24060,172,18.21
24080,172,18.21
24120,172,18.74
24140,172,18.91
24160,172,19.03
24180,172,19.23
24200,172,19.35
24220,172,18.89
24240,172,18.61
24260,172,18.44
24280,172,18.35
24300,172,18.29
24320,172,18.26
24360,172,18.24
24380,172,18.23
24400,172,18.76
24420,172,19.07
24440,172,18.72
24460,172,18.51
24480,172,18.92
24500,172,18.64
24521,172,18.47
24540,172,18.37
24560,172,18.31
24580,172,18.27
24600,172,18.25
24620,172,18.24
24660,172,18.23
24680,172,18.75
24700,172,19.06
24720,172,18.71
24740,172,18.51
24760,172,18.39
24780,172,18.32
24800,172,18.28
24820,172,18.38
24840,172,18.32
24860,172,18.28
24880,172,18.26
24900,172,18.37
24920,172,18.83
24960,172,19.11
24980,172,18.87
25000,172,18.73
25020,172,18.65
25040,172,18.47
25060,172,18.36
25080,172,18.43
25100,172,18.35
25120,172,18.29
25140,172,18.26
25161,172,18.78
25180,172,18.55
25200,172,18.42
25220,172,18.34
25240,172,18.29
25260,172,17.86
25280,172,18.00
25300,172,18.09
25320,172,18.15
25340,172,18.18
25380,172,18.20
25400,172,18.20
25420,172,18.73
25440,172,18.52
25460,172,18.92
25480,172,19.03
25500,172,19.09
25520,172,18.73
25540,172,18.53
25560,172,18.40
25580,172,18.32
25600,172,18.28
25620,172,18.25
25640,172,18.24
25680,172,18.23
25700,172,18.22
25720,172,18.22
25740,172,18.61
25760,172,18.84
25780,172,18.45
25801,172,18.74
25820,172,18.53
25840,172,18.80
25860,172,18.96
25880,172,18.53
25900,172,18.40
25920,172,18.19
25940,172,18.20
25980,172,18.60
26000,172,18.83
26020,172,18.98
26040,172,19.07
26060,172,18.71
26080,172,18.51
26100,172,18.40
26120,172,18.18
26140,172,18.20
26160,172,18.60
26180,172,18.84
26200,172,18.46
26220,172,18.23
26240,172,18.22
26260,172,18.75
26280,172,18.53
26300,172,18.40
26320,172,18.33
26340,172,18.28
26360,172,18.25
26380,172,18.24
26400,172,18.23
26420,172,18.22
26441,172,18.21
26460,172,18.74
26500,172,18.52
26520,172,18.92
26540,172,19.56
26560,172,19.41
26580,172,18.92
26600,172,18.63
26620,172,18.46
26640,172,18.36
26660,172,18.30
26680,172,18.27
26700,172,18.24
26720,172,18.24
26740,172,18.22
26760,172,18.75
26780,172,18.53
26800,172,18.40
26820,172,18.32
26840,172,18.28
26860,172,18.26
26940,172,18.24
26960,172,18.23
26980,172,18.23
27000,172,18.23
27020,172,18.22
27040,172,18.22
27060,172,18.62
27081,172,18.85
27100,172,18.59
27120,172,18.83
27140,172,18.45
27160,172,18.22
27180,172,18.09
27200,172,18.14
27220,172,18.17
27240,172,18.19
27280,172,18.73
27300,172,18.92
27320,172,19.02
27340,172,19.22
27360,172,18.81
27380,172,18.56
27400,172,18.43
27420,172,18.34
27440,172,18.29
27460,172,18.25
27480,172,18.24
27500,172,18.23
27520,172,18.23
27540,172,18.23
27560,172,18.35
27580,172,18.83
27600,172,18.58
27620,172,18.56
27640,172,18.55
27660,172,18.42
27680,172,18.47
27700,172,18.49
27740,172,18.51
27760,172,18.52
27780,172,18.53
27800,172,19.07
27820,172,18.85
27840,172,18.73
27860,172,18.66
27880,172,18.61
27900,172,18.58
27920,172,18.56
27960,172,18.56
27980,172,18.55
28000,172,18.41
28020,172,18.33
28040,172,18.29
28060,172,18.39
28080,172,18.46
28100,172,18.49
28120,172,18.38
28140,172,18.31
28160,172,18.28
28180,172,18.26
28200,172,18.24
28220,172,18.22
28240,172,18.22
28260,172,18.22
28280,172,18.21
28300,172,18.21
28320,172,18.22
28340,172,18.74
28361,172,19.05
28380,172,19.24
28400,172,18.83
28420,172,17.46
28440,172,17.77
28460,172,17.96
28480,172,18.06
28500,172,18.12
28520,172,18.69
28540,172,18.89
28560,172,18.49
28580,172,18.77
28600,172,18.94
28620,172,19.04
28640,172,18.70
28660,172,18.90
28680,172,18.49
28700,172,18.25
28720,172,18.10
28740,172,18.02
28760,172,18.10
28780,172,18.02
28800,172,17.97
28820,172,18.47
28840,172,18.76
28860,172,18.94
28880,172,19.04
28900,172,19.10
28920,172,18.61
28940,172,18.32
28960,172,18.15
28980,172,18.04
29001,172,17.98
29020,172,18.47
29060,172,18.24
29080,172,18.10
29100,172,18.54
29120,172,18.81
29140,172,18.96
29160,172,18.92
29180,172,19.03
29200,172,18.57
29220,172,18.82
29260,172,18.44
29280,172,18.22
29300,172,18.62
29320,172,18.45
29360,172,18.35
29380,172,18.82
29400,172,18.97
29420,172,19.06
29440,172,18.71
29460,172,18.51
29480,172,18.39
29500,172,18.32
29520,172,18.14
29540,172,18.57
29560,172,18.82
29580,172,18.45
29600,172,18.22
29620,172,18.62
29660,172,18.84
29680,172,18.99
29700,172,19.07
29720,172,18.59
29740,172,18.83
29760,172,18.44
29780,172,18.22
29800,172,18.09
29840,172,18.01
29860,172,17.96
29880,172,17.93
29900,172,18.45
29920,172,18.75
29940,172,18.80
29960,172,18.82
29980,172,18.84
30000,172,18.45
30020,172,18.23
30040,172,18.09
30080,172,18.41
30100,172,18.59
30120,172,19.23
30140,172,19.08
30160,172,18.99
30180,172,19.47
30200,172,19.22
30220,172,19.07
30240,172,18.99
30260,172,18.93
30281,172,18.89
30300,172,18.75
30320,172,18.79
30340,172,18.82
30360,172,18.84
30380,172,18.85
30400,172,18.85
30420,172,19.26
30440,172,19.10
30460,172,19.40
30480,172,18.65
30500,172,18.60
30520,172,18.57
30540,172,18.69
30560,172,18.76
30580,172,18.68
30600,172,18.62
30620,172,18.72
30640,172,19.31
30680,172,18.99
30700,172,18.80
30740,172,18.83
30760,172,17.75
30780,172,16.53
30800,172,17.36
30820,172,18.37
30840,172,18.44
30860,172,18.48
30880,172,18.51
30900,172,18.53
30921,172,18.53
30940,172,19.06
30960,172,19.37
30980,172,19.43
31000,172,19.06
31020,172,18.85
31040,172,18.72
31060,172,18.51
31080,172,18.53
31100,172,18.93
31120,172,18.77
31140,172,19.07
31160,172,19.25
31180,172,18.83
31200,172,19.63
31220,172,19.58
31240,172,19.55
31260,172,19.54
31280,172,18.99
31300,172,18.67
31320,172,18.49
31340,172,18.37
31380,172,18.83
31400,172,18.58
31420,172,18.43
31440,172,18.88
31460,172,19.14
31480,172,19.29
31500,172,18.85
31520,172,19.12
31540,172,19.15
31561,172,18.77
31640,172,18.55
31660,172,18.94
31680,172,18.65
31700,172,18.47
31720,172,18.90
31740,172,19.15
31760,172,19.30
31780,172,18.85
31800,172,18.59
31820,172,18.83
31840,172,18.98
31860,172,19.19
31880,172,19.32
31900,172,19.26
31920,172,19.23
31940,172,19.34
31960,172,19.93
32000,172,20.15
32020,172,19.76
32040,172,20.05
32080,172,19.70
32100,172,19.48
32120,172,19.36
32140,172,19.29
32160,172,19.37
32180,172,19.30
32201,172,19.78
32220,172,19.54
32240,172,20.58
32260,172,20.14
32280,172,20.28
32300,172,19.83
32320,172,19.56
32340,172,19.54
32360,172,19.00
32380,172,19.08
32400,172,19.12
32420,172,19.15
32440,172,19.29
32480,172,19.39
32500,172,19.31
32520,172,20.31
32540,172,19.98
32560,172,19.78
32580,172,19.54
32600,172,19.39
32620,172,19.44
32640,172,19.47
32660,172,18.95
32680,172,18.65
32700,172,18.86
32720,172,19.00
32740,172,19.60
32760,172,19.56
32780,172,19.93
32800,172,19.63
32820,172,19.44
32841,172,20.39
32860,172,19.90
32880,172,19.61
32900,172,19.44
32920,172,19.34
32940,172,19.28
32960,172,19.24
32980,172,19.74
33000,172,20.04
33020,172,19.70
33040,172,19.49
33060,172,19.37
33080,172,19.29
33100,172,19.25
33120,172,17.70
33140,172,18.30
33160,172,18.67
33180,172,18.88
33200,172,19.00
33220,172,19.08
33240,172,19.12
33260,172,19.15
33280,172,19.16
33300,172,19.17
33320,172,19.70
33340,172,19.10
33360,172,19.13
33380,172,19.15
33400,172,19.17
33420,172,19.18
33440,172,19.18
33460,172,19.18
33481,172,19.19
33520,172,19.19
33540,172,19.18
33560,172,19.71
33580,172,20.03
33600,172,20.08
33620,172,19.58
33640,172,19.42
33660,172,19.33
33680,172,19.27
33720,172,19.24
33740,172,19.22
33760,172,19.21
33800,172,19.20
