Tiempo(ms),PWM,Altura(cm)
3160,148,12.63
3180,148,12.97
3200,148,13.17
3220,148,13.83
3240,148,13.54
3260,148,13.37
3280,148,13.94
3300,148,13.61
3320,148,14.08
3340,148,14.23
3360,148,13.63
3380,148,13.28
3401,148,13.07
3420,148,12.94
3440,148,13.55
3460,148,13.37
3480,148,13.27
3500,148,13.21
3520,148,13.17
3540,148,13.15
3560,148,13.13
3580,148,13.13
3600,148,13.12
3620,148,13.80
3640,148,13.52
3660,148,13.36
3680,148,13.26
3700,148,13.20
3720,148,13.84
3740,148,13.55
3760,148,13.37
3780,148,13.26
3800,148,13.35
3820,148,13.40
3840,148,13.43
3860,148,13.44
3880,148,13.46
3900,148,13.32
3920,148,13.38
3940,148,13.27
3960,148,13.21
3980,148,13.17
4000,148,13.29
4020,148,14.05
4041,148,14.49
4060,148,13.93
4080,148,14.42
4100,148,13.88
4120,148,13.71
4140,148,13.62
4160,148,13.56
4180,148,13.52
4200,148,13.50
4220,148,13.63
4240,148,13.56
4260,148,13.52
4280,148,13.50
4300,148,13.49
4320,148,13.48
4340,148,14.16
4360,148,14.41
4380,148,14.56
4400,148,13.97
4420,148,13.62
4440,148,13.42
4460,148,13.30
4480,148,13.08
4500,148,12.95
4520,148,12.87
4540,148,13.51
4560,148,13.21
4580,148,13.03
4600,148,13.60
4620,148,13.40
4640,148,13.96
4660,148,14.30
4681,148,14.49
4700,148,13.93
4720,148,13.45
4740,148,13.99
4760,148,14.31
4780,148,13.68
4800,148,13.30
4820,148,13.08
4840,148,13.53
4860,148,13.79
4880,148,13.95
4900,148,14.04
4920,148,13.95
4940,148,14.04
4960,148,14.10
4980,148,14.13
5000,148,14.15
5020,148,14.02
5040,148,13.94
5060,148,13.89
5080,148,13.86
5100,148,13.84
5120,148,13.83
5140,148,13.69
5160,148,13.60
5180,148,13.54
5200,148,13.51
5220,148,13.49
5240,148,12.04
5280,148,12.63
5300,148,12.97
5321,148,13.17
5340,148,13.98
5360,148,14.44
5380,148,14.72
5400,148,14.89
5420,148,14.31
5440,148,14.64
5460,148,14.84
5480,148,14.96
5500,148,14.21
5520,148,14.44
5560,148,14.58
5580,148,14.66
5600,148,14.71
5620,148,14.73
5640,148,14.75
5660,148,14.76
5680,148,14.77
5700,148,14.77
5720,148,14.63
5740,148,14.55
5760,148,14.50
5780,148,14.47
5800,148,14.35
5820,148,14.28
5860,148,14.23
5880,148,14.07
5900,148,14.11
5920,148,14.00
5940,148,14.60
5961,148,14.29
5980,148,14.78
6000,148,14.38
6020,148,14.83
6040,148,14.42
6100,148,14.71
6120,148,14.89
6140,148,14.98
6160,148,15.05
6180,148,14.94
6200,148,14.87
6220,148,14.83
6240,148,14.66
6260,148,14.57
6280,148,14.51
6300,148,14.47
6320,148,14.45
6340,148,14.34
6360,148,14.38
6380,148,14.39
6400,148,14.40
6420,148,14.41
6440,148,15.14
6460,148,14.74
6480,148,14.51
6500,148,15.05
6520,148,14.69
6540,148,14.48
6580,148,14.89
6601,148,15.27
6620,148,14.82
6640,148,15.23
6660,148,15.48
6680,148,15.62
6700,148,15.70
6720,148,15.76
6740,148,15.11
6760,148,14.73
6780,148,14.50
6800,148,14.37
6820,148,14.29
6840,148,14.10
6880,148,14.81
6900,148,14.55
6920,148,15.07
6940,148,15.38
6960,148,15.57
6980,148,15.53
7000,148,15.65
7020,148,16.44
7040,148,16.19
7060,148,15.37
7080,148,15.56
7100,148,15.54
7120,148,14.84
7140,148,14.43
7160,148,14.86
7180,148,15.11
7200,148,15.26
7220,148,15.35
7241,148,15.40
7260,148,14.76
7280,148,15.05
7300,148,15.23
7320,148,15.33
7340,148,15.39
7360,148,15.43
7380,148,15.45
7400,148,15.46
7420,148,14.78
7440,148,15.07
7460,148,15.24
7480,148,16.19
7500,148,15.90
7520,148,15.58
7540,148,15.54
7560,148,15.52
7580,148,15.50
7620,148,15.49
7640,148,14.81
7660,148,14.41
7680,148,14.85
7700,148,15.11
7720,148,15.26
7740,148,16.07
7760,148,15.69
7780,148,15.46
7800,148,15.90
7820,148,16.31
7840,148,16.55
7860,148,15.82
7881,148,15.40
7900,148,16.01
7920,148,16.22
7940,148,15.48
7960,148,15.05
7980,148,16.21
8000,148,16.20
8020,148,16.05
8040,148,15.39
8060,148,14.89
8080,148,14.70
8100,148,14.58
8120,148,14.42
8140,148,14.32
8160,148,14.26
8180,148,14.22
8200,148,15.03
8220,148,15.36
8240,148,15.56
8260,148,15.68
8280,148,15.74
8300,148,15.79
8320,148,15.66
8340,148,15.73
8360,148,15.63
8380,148,15.57
8400,148,15.53
8420,148,15.51
8440,148,15.50
8460,148,15.49
8480,148,15.63
8500,148,15.72
8521,148,15.77
8540,148,15.80
8560,148,15.67
8580,148,15.59
8600,148,15.01
8620,148,15.35
8640,148,15.55
8660,148,14.99
8680,148,14.66
8700,148,15.13
8720,148,15.42
8740,148,15.59
8760,148,15.70
8780,148,15.76
8800,148,15.64
8820,148,15.58
8840,148,15.54
8860,148,15.52
8880,148,15.50
8900,148,15.64
8920,148,15.72
8940,148,15.76
8960,148,15.12
8980,148,14.73
9000,148,15.18
9020,148,15.44
9040,148,15.75
9060,148,15.78
9080,148,15.12
9100,148,14.73
9120,148,13.79
9140,148,14.63
9161,148,15.12
9180,148,14.73
9200,148,15.18
9220,148,15.44
9240,148,15.60
9260,148,15.55
9280,148,15.52
9300,148,15.51
9320,148,15.50
9340,148,15.49
9360,148,14.81
9380,148,14.94
9400,148,15.02
9420,148,15.21
9440,148,15.32
9460,148,14.71
9480,148,14.34
9500,148,14.81
9520,148,15.08
9540,148,15.25
9560,148,15.34
9580,148,16.12
9600,148,15.71
9620,148,15.47
9640,148,15.33
9660,148,15.25
9680,148,15.21
9700,148,15.17
9720,148,15.88
9740,148,15.57
9760,148,15.40
9780,148,15.28
9801,148,15.22
9820,148,15.18
9840,148,15.16
9860,148,15.15
9880,148,15.28
9900,148,15.37
9920,148,15.41
9960,148,15.44
9980,148,14.78
10000,173,15.07
10020,173,14.70
10040,173,15.17
10060,173,15.44
10080,173,15.46
10100,173,15.33
10120,173,15.25
10140,173,15.06
10160,173,15.52
10180,173,15.65
10200,173,15.58
10220,173,16.12
10240,173,16.29
10280,173,16.10
10300,173,16.43
10320,173,16.47
10340,173,16.21
10360,173,16.49
10380,173,16.51
10400,173,16.38
10420,173,16.73
10441,173,16.66
10460,173,17.03
10480,173,17.65
10500,173,17.74
10520,173,17.67
10580,173,18.55
10600,173,18.41
10620,173,18.73
10640,173,18.65
10660,173,18.60
10680,173,18.84
10700,173,18.98
10720,173,18.93
10740,173,19.30
10760,173,18.99
10780,173,19.73
10800,173,19.11
10820,173,19.13
10840,173,19.16
10860,173,19.16
10880,173,19.04
10900,173,18.97
10920,173,19.33
10940,173,19.53
10960,173,19.53
10980,173,19.92
11000,173,19.61
11020,173,19.31
11040,173,19.52
11060,173,19.65
11081,173,19.72
11100,173,19.63
11120,173,19.97
11140,173,20.18
11160,173,20.30
11180,173,20.38
11200,173,20.28
11220,173,20.23
11240,173,20.20
11260,173,20.18
11280,173,21.09
11300,173,21.10
11320,173,20.98
11340,173,21.30
11360,173,21.36
11380,173,21.26
11400,173,21.20
11420,173,21.04
11440,173,21.33
11460,173,21.51
11480,173,21.48
11520,173,21.47
11540,173,21.33
11560,173,21.24
11600,173,21.19
11620,173,21.56
11640,173,21.77
11660,173,21.90
11680,173,21.98
11700,173,22.02
11721,173,22.05
11740,173,22.06
11760,173,21.95
11780,173,21.88
11800,173,22.36
11820,173,21.98
11840,173,21.76
11860,173,22.16
11880,173,22.79
11900,173,22.64
11920,173,21.10
11960,173,21.50
11980,173,22.14
12000,173,22.52
12020,173,22.21
12040,173,22.03
12060,173,21.92
12080,173,22.39
12100,173,22.67
12120,173,22.69
12140,173,22.70
12160,173,22.72
12180,173,22.73
12200,173,23.13
12240,173,23.36
12260,173,23.37
12280,173,23.37
12300,173,23.76
12320,173,23.47
12340,173,23.30
12361,173,23.07
12380,173,23.46
12400,173,24.76
12420,173,24.33
12440,173,24.08
12460,173,24.30
12480,173,23.92
12520,173,24.08
12540,173,24.17
12560,173,24.11
12600,173,24.80
12620,173,23.96
12640,173,23.98
12660,173,24.00
12700,173,24.72
12720,173,24.31
12740,173,24.19
12760,173,24.12
12780,173,24.44
12840,173,24.14
12860,173,23.96
12880,173,24.58
12900,173,24.59
12920,173,24.10
12940,173,22.61
13140,173,22.93
13160,173,23.11
13180,173,23.73
13200,173,24.45
13220,173,24.01
13260,173,24.13
13280,173,24.21
13300,173,24.25
13320,173,24.28
13340,173,24.30
13360,173,23.92
13380,173,23.57
13400,173,23.87
13420,173,24.05
13440,173,24.16
13460,173,24.22
13480,173,24.26
13500,173,24.29
13520,173,24.30
13540,173,24.30
13560,173,24.31
13580,173,24.31
13620,173,25.03
13660,173,24.98
13680,173,24.59
13720,173,25.55
13740,173,26.12
13760,173,25.62
13780,173,24.97
13800,173,24.58
13820,173,24.35
13840,173,24.22
13860,173,24.50
13880,173,24.66
13920,173,24.76
13940,173,24.45
13960,173,24.28
13980,173,22.85
14040,173,23.33
14060,173,23.98
14080,173,23.99
14100,173,24.36
14140,173,25.30
14160,173,25.14
14180,173,25.04
14240,173,24.98
14260,173,24.95
14281,173,24.93
14300,173,25.27
14320,173,24.63
14340,173,24.25
14360,173,24.03
14380,173,23.90
14400,173,23.82
14460,173,23.77
14480,173,24.23
14500,173,24.50
14520,173,24.66
14540,173,24.76
14580,173,24.33
14600,173,24.07
14620,173,23.92
14680,173,23.83
14700,173,23.77
14760,173,23.74
14780,173,24.09
14800,173,25.02
14820,173,24.86
14840,173,24.75
14860,173,24.19
14880,173,24.24
14900,173,24.27
14921,173,24.29
14940,173,24.66
14980,173,24.52
15000,173,24.44
15020,173,25.10
15040,173,25.38
15060,173,24.83
15080,173,24.50
15100,173,24.30
15120,173,24.19
15140,173,24.12
15180,173,25.64
15200,173,25.46
15220,173,25.35
15240,173,25.29
15280,173,24.90
15320,173,25.02
15340,173,24.74
15400,173,24.56
15420,173,24.46
15440,173,24.40
15460,173,24.36
15480,173,24.34
15500,173,24.33
15520,173,24.32
15540,173,24.32
15561,173,24.31
15580,173,24.32
15600,173,24.32
15620,173,24.32
15640,173,23.94
15660,173,24.10
15680,173,24.18
15700,173,23.86
15720,173,23.66
15760,173,25.13
15800,173,24.42
15820,173,25.21
15860,173,24.96
15880,173,24.82
15900,173,24.74
15920,173,25.04
15940,173,24.74
15960,173,25.40
16000,173,25.08
16020,173,24.77
16040,173,25.43
16060,173,25.45
16080,173,25.10
16100,173,24.90
16120,173,25.14
16140,173,25.29
16160,173,25.01
16180,173,25.21
16201,173,24.46
16220,173,24.52
16240,173,24.05
16260,173,24.64
16300,173,24.12
16320,173,24.32
16340,173,24.79
16360,173,25.79
16380,173,24.81
16400,173,25.08
16420,173,24.39
16440,173,24.48
16460,173,24.53
16480,173,24.92
16500,173,24.79
16520,173,24.71
16540,173,24.68
16560,173,25.36
16580,173,25.05
16600,173,24.87
16640,173,25.12
16660,173,24.41
16680,173,24.50
16700,173,25.62
16720,173,26.28
16740,173,25.60
16800,173,25.07
16820,173,24.76
16841,173,24.58
16860,173,24.83
16900,173,24.62
16920,173,24.50
16940,173,24.42
16960,173,24.38
16980,173,24.71
17000,173,24.91
17020,173,24.66
17040,173,24.52
17060,173,24.79
17080,173,24.96
17100,173,23.65
17120,173,23.92
17140,173,24.08
17160,173,24.18
17180,173,24.24
17200,173,24.27
17220,173,25.00
17240,173,24.72
17260,173,25.03
17280,173,25.22
17300,173,25.70
17320,173,25.13
17340,173,24.41
17360,173,24.38
17380,173,24.36
17400,173,24.34
17420,173,24.33
17440,173,24.33
17460,173,24.33
17481,173,24.32
17500,173,24.68
17520,173,24.89
17540,173,24.66
17560,173,24.88
17600,173,25.00
17620,173,25.44
17660,173,25.70
17680,173,25.50
17700,173,25.01
17740,173,24.73
17760,173,24.56
17820,173,26.02
17840,173,25.68
17860,173,24.74
17880,173,25.04
17900,173,25.23
17920,173,24.97
17960,173,24.82
17980,173,24.37
18040,173,24.10
18060,173,23.93
18080,173,24.68
18100,173,24.77
18121,173,25.18
18140,173,24.57
18160,173,24.22
18200,173,24.50
18220,173,24.65
18240,173,24.76
18260,173,24.33
18280,173,24.21
18300,173,24.50
18320,173,24.30
18340,173,24.18
18360,173,23.98
18380,173,24.36
18400,173,24.58
18440,173,24.36
18460,173,24.22
18480,173,24.50
18500,173,24.31
18560,173,24.06
18580,173,23.92
18620,173,23.83
18640,173,23.78
18660,173,23.75
18680,173,24.58
18700,173,25.07
18720,173,25.00
18740,173,24.96
18761,173,24.58
18780,173,24.36
18800,173,24.22
18860,173,24.14
18880,173,24.09
18900,173,25.26
18920,173,25.59
18940,173,25.43
18980,173,24.85
19000,173,24.88
19020,173,24.53
19040,173,23.93
19060,173,24.09
19080,173,24.18
19100,173,23.72
19120,173,24.68
19140,173,24.89
19160,173,24.41
19180,173,24.25
19200,173,24.15
19220,173,25.66
19240,173,25.82
19260,173,25.57
19280,173,25.05
19300,173,24.75
19320,173,24.57
19340,173,24.46
19360,173,24.40
19380,173,24.36
19401,173,24.34
19420,173,24.34
19440,173,24.33
19460,173,24.33
19480,173,23.94
19500,173,24.10
19520,173,24.19
19540,173,24.24
19560,173,24.28
19580,173,23.91
19600,173,23.69
19620,173,24.43
19640,173,24.50
19660,173,24.55
19680,173,24.21
19720,173,24.00
19740,173,24.37
19760,173,24.10
19780,173,23.94
19800,173,23.84
19820,173,23.79
19840,173,23.75
19860,173,24.11
19880,173,23.94
19900,173,23.85
19940,173,23.79
19960,173,23.76
19980,173,23.74
20000,173,24.09
20020,173,23.93
20041,173,23.84
20060,173,23.78
20080,173,23.75
20100,173,23.73
20120,173,23.72
20140,173,23.72
20160,173,23.71
20180,173,23.70
20200,173,23.70
20220,173,24.07
20240,173,23.92
20260,173,23.83
20300,173,24.27
20320,173,24.03
20340,173,23.90
20360,173,23.82
20380,173,24.26
20400,173,24.16
20420,173,23.58
20460,173,23.76
20480,173,23.34
20500,173,23.61
20520,173,23.78
20540,173,24.24
20560,173,23.63
20580,173,23.79
20600,173,23.36
20620,173,23.11
20640,173,23.49
20660,173,23.70
20700,173,23.31
20720,173,23.60
20780,173,22.19
20800,173,22.94
20820,173,23.39
20840,173,23.12
20860,173,23.50
20900,173,23.19
20920,173,23.53
20940,173,23.73
20960,173,23.86
20980,173,23.40
21000,173,23.65
21020,173,23.80
21060,173,24.26
21080,173,24.03
21100,173,23.89
21120,173,23.81
21140,173,23.77
21160,173,24.96
21180,173,24.93
21200,173,24.57
21220,173,24.21
21240,173,24.85
21260,173,24.38
21280,173,24.11
21300,173,23.94
21340,173,23.85
21360,173,23.79
21380,173,23.76
21400,173,23.74
21420,173,23.59
21440,173,23.50
21460,173,23.45
21480,173,23.80
21500,173,23.63
21520,173,23.53
21540,173,23.85
21560,173,24.04
21580,173,23.77
21620,173,23.62
21640,173,23.52
21660,173,23.46
21680,173,23.43
21720,173,23.41
21740,173,23.40
21780,173,23.77
21800,173,22.96
21820,173,23.13
21840,173,23.23
21860,173,23.80
21880,173,24.13
21900,173,23.96
21920,173,23.85
21940,173,23.79
21961,173,23.76
21980,173,23.74
22000,173,24.09
22020,173,23.93
22040,173,23.71
22060,173,24.07
22080,173,23.92
22120,173,23.84
22140,173,23.78
22160,173,23.75
22180,173,23.73
22200,173,23.72
22220,173,23.72
22240,173,23.71
22260,173,24.08
22280,173,24.30
22300,173,24.43
22320,173,24.13
22340,173,23.83
22360,173,24.14
22380,173,23.97
22400,173,23.86
22420,173,24.17
22440,173,23.85
22460,173,23.66
22480,173,24.05
22500,173,24.28
22520,173,23.91
22540,173,23.83
22560,173,24.50
22580,173,24.54
22601,173,24.94
22620,173,24.80
22660,173,24.35
22680,173,24.09
22700,173,23.93
22740,173,23.84
22760,173,23.79
22780,173,23.88
22800,173,24.30
22820,173,24.05
22840,173,23.91
22860,173,23.83
22880,173,23.79
22900,173,23.75
22920,173,23.73
22940,173,23.72
22960,173,23.72
22980,173,23.71
23040,173,24.08
23060,173,23.93
23120,173,23.84
23140,173,23.78
23160,173,24.13
23180,173,23.95
23220,173,23.85
23260,173,23.79
23280,173,23.88
23300,173,24.31
23340,173,24.19
23360,173,24.12
23440,173,24.92
23480,173,24.55
23520,173,24.69
23540,173,24.42
23560,173,24.13
23580,173,23.95
23600,173,23.85
23620,173,23.79
23640,173,23.89
23660,173,23.94
23680,173,23.97
23700,173,24.00
23720,173,24.01
23760,173,24.50
23780,173,24.31
23820,173,24.20
23840,173,24.12
23860,173,23.95
23881,173,23.45
23900,173,24.52
23920,173,25.15
23940,173,24.29
23960,173,23.79
23980,173,23.49
24000,173,23.31
24020,173,23.20
24040,173,23.66
24060,173,23.41
24080,173,23.27
24100,173,24.41
24140,173,23.60
24160,173,23.77
24180,173,23.88
24200,173,23.94
24220,173,23.97
24240,173,23.99
24260,173,24.01
24280,173,24.02
24300,173,23.89
24320,173,24.30
24340,173,24.19
24360,173,24.12
24380,173,23.55
24420,173,23.74
24460,173,23.33
24480,173,23.62
24500,173,23.26
24521,173,23.05
24540,173,23.44
24560,173,23.68
24580,173,23.42
24600,173,24.86
24640,173,24.64
24660,173,23.99
24680,173,23.61
24700,173,24.25
24720,173,24.16
24780,173,23.58
24800,173,23.23
24820,173,23.55
24840,173,24.11
24860,173,24.08
24880,173,23.66
24900,173,23.41
24920,173,23.78
24940,173,24.00
24960,173,23.61
24980,173,23.38
25000,173,23.77
25020,173,23.48
25040,173,23.30
25060,173,23.33
25080,173,23.35
25100,173,23.36
25140,173,23.87
25161,173,23.67
25180,173,23.55
25200,173,23.49
25240,173,23.82
25260,173,24.02
25280,173,24.14
25300,173,23.84
25320,173,23.52
25360,173,23.84
25380,173,23.52
25400,173,23.33
25440,173,23.61
25460,173,22.72
25480,173,21.66
25500,173,22.63
25520,173,23.67
25540,173,24.65
25560,173,24.40
25600,173,24.25
25620,173,23.63
25640,173,23.79
25660,173,24.24
25680,173,24.51
25700,173,24.31
25740,173,24.56
25780,173,24.34
25801,173,24.21
25820,173,24.13
25840,173,23.56
25880,173,24.11
25900,173,24.08
25920,173,24.05
25960,173,24.52
25980,173,23.93
26000,173,24.09
26020,173,24.18
26040,173,24.23
26060,173,24.26
26080,173,23.77
26100,173,23.48
26120,173,23.44
26140,173,23.41
26160,173,23.40
26200,173,23.40
26220,173,23.39
26260,173,23.77
26280,173,23.99
26300,173,24.12
26320,173,23.82
26340,173,23.64
26360,173,24.03
26380,173,24.27
26400,173,24.04
26420,173,23.90
26441,173,23.69
26460,173,24.06
26480,173,23.78
26500,173,22.96
26520,173,23.26
26540,173,23.44
26560,173,23.55
26580,173,23.09
26600,173,23.34
26620,173,22.96
26640,173,23.27
26680,173,23.94
26700,173,23.44
26720,173,23.55
26740,173,23.74
26760,173,24.22
26780,173,24.86
26800,173,24.39
26820,173,24.11
26840,173,23.94
26860,173,23.32
26880,173,23.48
26900,173,25.14
26960,173,24.55
26980,173,24.34
27000,173,23.69
27020,173,23.30
27040,173,23.95
27060,173,24.34
27081,173,24.08
27100,173,23.93
27120,173,23.84
27140,173,23.39
27160,173,23.12
27180,173,23.36
27200,173,23.50
27220,173,23.06
27240,173,22.79
27260,173,23.17
27300,173,23.39
27320,173,23.52
27360,173,23.60
27380,173,23.64
27400,173,23.67
27420,173,23.55
27440,173,23.48
27460,173,23.44
27480,173,23.91
27500,173,24.20
27520,173,23.86
27540,173,23.66
27560,173,23.56
27580,173,23.99
27600,173,23.74
27620,173,23.59
27640,173,23.63
27660,173,23.53
27680,173,23.47
27721,173,23.43
27740,173,23.41
27760,173,23.40
27780,173,23.39
27800,173,23.39
27820,173,22.33
27840,173,22.89
27860,173,23.22
27880,173,23.42
27900,173,23.54
27920,173,23.47
27940,173,23.43
27960,173,23.41
27980,173,23.40
28000,173,23.39
28020,173,23.39
28040,173,23.38
28060,173,23.38
28100,173,23.88
28120,173,23.68
28140,173,23.55
28160,173,23.48
28180,173,23.44
28200,173,23.42
28220,173,23.90
28240,173,23.69
28260,173,23.17
28280,173,23.39
28300,173,23.51
28320,173,23.59
28340,173,23.50
28361,173,23.45
28380,173,23.42
28400,173,23.91
28420,173,24.19
28440,173,24.36
28460,173,24.09
28480,173,24.30
28520,173,24.42
28540,173,24.13
28560,173,23.43
28580,173,23.54
28600,173,24.09
28640,173,23.93
28660,173,23.84
28680,173,23.78
28700,173,23.22
28720,173,23.42
28760,173,23.54
28820,173,23.61
28840,173,23.12
28860,173,22.30
28880,173,22.87
28900,173,23.21
28920,173,23.41
28940,173,23.52
28960,173,23.20
28980,173,23.00
29060,173,23.90
29080,173,23.95
29160,173,23.58
29180,173,23.36
29200,173,23.24
29220,173,23.16
29240,173,23.12
29260,173,23.09
29280,173,23.08
29300,173,23.08
29320,173,23.59
29340,173,23.88
29360,173,24.06
29380,173,24.16
29400,173,24.23
29420,173,24.26
29440,173,23.89
29480,173,23.68
29500,173,24.06
29520,173,24.29
29540,173,24.42
29560,173,24.13
29580,173,23.43
29600,173,23.01
29620,173,23.30
29641,173,23.46
29660,173,23.17
29700,173,22.99
29720,173,22.89
29740,173,22.83
29760,173,22.79
29780,173,22.77
29800,173,22.89
29840,173,22.96
29860,173,23.00
29880,173,22.49
29900,173,22.72
29920,173,23.37
29940,173,23.37
29980,173,23.24
30000,173,23.17
30020,173,23.12
30060,173,23.09
30080,173,23.08
30100,173,23.07
30140,173,23.07
30160,173,23.20
30180,173,23.14
30200,173,23.11
30220,173,23.09
30240,173,23.08
30260,173,23.20
30300,173,22.75
30320,173,22.48
30340,173,22.85
30360,173,23.06
30380,173,22.66
30400,173,22.43
30440,173,22.29
30460,173,20.89
30500,173,21.38
30520,173,21.67
30540,173,21.84
30560,173,22.85
30580,173,22.54
30600,173,22.35
30620,173,22.24
30640,173,22.71
30660,173,22.98
30680,173,22.48
30700,173,22.19
30720,173,22.01
30740,173,22.44
30760,173,22.16
30780,173,22.53
30800,173,22.36
30820,173,22.25
30840,173,22.19
30860,173,21.62
30880,173,21.82
30900,173,21.93
30921,173,21.99
30940,173,22.03
30960,173,22.05
30980,173,22.07
31000,173,22.08
31020,173,22.08
31040,173,22.09
31060,173,22.22
31080,173,22.30
31100,173,22.35
31120,173,21.98
31140,173,22.28
31160,173,22.47
31180,173,22.05
31200,173,21.93
31220,173,22.26
31240,173,22.46
31260,173,22.57
31280,173,22.64
31300,173,22.68
31320,173,22.71
31340,173,22.59
31360,173,22.52
31380,173,22.47
31400,173,22.45
31420,173,21.91
31440,173,22.11
31460,173,22.23
31480,173,22.43
31500,173,22.03
31520,173,22.32
31540,173,22.49
31561,173,22.59
31580,173,22.13
31600,173,22.38
31620,173,22.12
31640,173,21.97
31660,173,22.29
31680,173,22.47
31700,173,22.18
31720,173,22.01
31740,173,22.30
31760,173,22.09
31780,173,20.37
31800,173,20.94
31820,173,21.68
31840,173,22.11
31860,173,22.37
31900,173,22.65
31920,173,22.29
31940,173,22.60
32000,173,22.39
32020,173,22.66
32060,173,22.82
32080,173,22.39
32100,173,22.14
32120,173,21.98
32140,173,21.90
32160,173,22.38
32180,173,22.65
32201,173,22.82
32220,173,22.52
32240,173,22.87
32260,173,22.55
32280,173,22.49
32300,173,22.46
32320,173,22.44
32340,173,22.43
32360,173,22.42
32400,173,21.89
32420,173,21.58
32440,173,21.39
32460,173,21.81
32480,173,22.06
32500,173,22.20
32520,173,21.62
32540,173,21.95
32560,173,22.67
32580,173,22.16
32600,173,21.86
32620,173,22.21
32640,173,21.90
32660,173,21.71
32680,173,21.60
32700,173,22.07
32720,173,21.81
32740,173,21.66
32760,173,21.70
32800,173,21.73
32820,173,22.27
32841,173,22.06
32860,173,21.95
32880,173,21.87
32900,173,21.82
32920,173,21.80
32940,173,21.92
32960,173,21.99
33000,173,22.56
33020,173,22.37
33040,173,22.25
33060,173,22.18
33080,173,22.14
33100,173,22.12
33120,173,22.11
33140,173,22.10
33160,173,21.56
33180,173,21.25
33220,173,21.59
33240,173,21.27
33260,173,21.07
33280,173,21.49
33300,173,21.73
33320,173,21.88
33340,173,21.43
33360,173,21.70
33380,173,21.34
33400,173,21.11
33420,173,20.98
33440,173,20.91
33460,173,20.86
33481,173,20.83
33520,173,20.82
33540,173,20.81
33560,173,20.80
33580,173,20.80
33600,173,21.32
33620,173,21.24
33640,173,21.19
33660,173,21.16
33680,173,21.15
33700,173,21.14
33720,173,21.13
33740,173,20.99
33760,173,20.91
33780,173,21.39
33820,173,21.68
33840,173,20.92
33860,173,21.40
33880,173,21.15
33900,173,21.00
33920,173,20.92
33940,173,21.40
33960,173,21.16
33980,173,21.01
34000,173,21.98
34020,173,21.63
34040,173,21.42
34060,173,21.30
34080,173,21.23
34100,173,21.71
34121,173,21.47
34140,173,21.33
34160,173,21.24
34180,173,21.32
34200,173,21.37
34220,173,21.40
34240,173,21.42
34260,173,20.90
34280,173,20.60
34300,173,20.95
34320,173,21.68
34340,173,21.58
34360,173,21.13
34380,173,21.79
34400,173,21.65
