Tiempo(ms),PWM,Altura(cm)
13820,172,17.95
13840,172,17.92
13860,172,17.91
13880,172,17.91
13900,172,17.90
13920,172,17.90
13940,172,17.90
13960,172,17.89
13980,172,17.89
14000,172,17.89
14020,172,18.29
14040,172,18.00
14060,172,17.82
14080,172,17.72
14100,172,17.66
14120,172,17.62
14140,172,17.73
14160,172,17.67
14180,172,17.63
14200,172,18.13
14240,172,17.90
14260,172,17.77
14281,172,17.69
14300,172,17.64
14320,172,17.61
14340,172,17.60
14360,172,17.58
14380,172,17.58
14400,172,17.57
14420,172,17.57
14440,172,17.57
14460,172,17.57
14480,172,17.57
14500,172,18.10
14520,172,17.88
14540,172,17.75
14560,172,17.68
14580,172,17.63
14600,172,17.61
14620,172,17.59
14640,172,17.58
14660,172,17.58
14680,172,17.57
14700,172,17.57
14720,172,17.97
14740,172,18.73
14760,172,18.66
14780,172,18.61
14800,172,18.59
14820,172,18.04
14840,172,17.71
14860,172,18.05
14880,172,17.73
14900,172,17.53
14921,172,17.41
14960,172,17.87
14980,172,17.61
15000,172,17.60
15020,172,17.58
15040,172,17.58
15060,172,17.57
15080,172,17.57
15100,172,17.58
15120,172,17.57
15160,172,17.57
15180,172,17.57
15200,172,17.57
15220,172,17.96
15260,172,18.73
15280,172,18.65
15300,172,18.60
15320,172,18.57
15340,172,18.56
15360,172,18.02
15380,172,16.55
15400,172,16.83
15420,172,17.00
15440,172,17.10
15460,172,17.16
15480,172,17.59
15500,172,17.45
15520,172,17.90
15561,172,18.16
15580,172,18.71
15600,172,18.11
15620,172,17.76
15640,172,17.56
15660,172,17.82
15680,172,17.99
15700,172,18.08
15720,172,18.14
15740,172,18.17
15760,172,18.72
15780,172,18.51
15800,172,18.39
15820,172,18.32
15840,172,18.81
15860,172,18.17
15880,172,18.19
15900,172,18.20
15920,172,18.21
15940,172,18.21
15960,172,18.22
15980,172,18.21
16000,172,18.22
16020,172,18.21
16040,172,18.75
16060,172,18.53
16080,172,18.40
16100,172,18.32
16120,172,18.28
16140,172,18.26
16160,172,18.24
16180,172,18.23
16201,172,18.23
16220,172,18.22
16240,172,18.22
16260,172,18.22
16280,172,18.22
16300,172,18.21
16320,172,18.22
16340,172,18.22
16360,172,18.22
16380,172,18.08
16400,172,18.13
16420,172,18.04
16440,172,17.98
16460,172,18.08
16480,172,18.14
16500,172,18.17
16520,172,18.05
16540,172,17.99
16580,172,18.48
16600,172,18.77
16620,172,18.41
16640,172,18.20
16660,172,18.08
16680,172,16.73
16700,172,17.20
16720,172,17.48
16740,172,17.65
16760,172,17.75
16780,172,17.81
16800,172,17.85
16820,172,17.87
16841,172,18.01
16860,172,19.02
16880,172,19.09
16900,172,18.47
16920,172,17.54
16940,172,17.68
16960,172,17.77
16980,172,17.82
17000,172,17.85
17020,172,17.87
17040,172,17.87
17060,172,17.88
17080,172,18.41
17100,172,18.73
17120,172,18.38
17140,172,18.71
17160,172,18.91
17180,172,18.49
17200,172,18.25
17220,172,18.10
17240,172,18.01
17260,172,17.97
17280,172,18.07
17300,172,18.13
17320,172,18.03
17340,172,18.10
17360,172,18.15
17380,172,18.17
17400,172,18.19
17420,172,18.07
17440,172,18.13
17460,172,18.03
17481,172,17.98
17520,172,17.94
17540,172,17.92
17560,172,17.91
17580,172,17.90
17600,172,18.43
17620,172,18.20
17640,172,18.08
17660,172,18.53
17680,172,18.79
17700,172,18.42
17720,172,18.21
17740,172,18.08
17760,172,18.00
17780,172,17.95
17800,172,17.93
17820,172,17.92
17840,172,17.91
17860,172,17.90
17880,172,17.90
17900,172,18.82
17920,172,18.97
17940,172,18.93
17960,172,18.91
17980,172,18.36
18000,172,18.04
18020,172,17.85
18040,172,17.74
18060,172,17.67
18080,172,18.16
18100,172,18.97
18121,172,18.93
18140,172,18.90
18160,172,18.89
18180,172,18.88
18200,172,18.87
18220,172,18.34
18240,172,18.42
18260,172,18.47
18280,172,18.50
18300,172,18.51
18320,172,18.52
18340,172,18.14
18360,172,18.30
18380,172,18.40
18400,172,18.46
18420,172,18.49
18440,172,18.51
18460,172,18.52
18480,172,18.93
18500,172,18.64
18520,172,18.60
18540,172,18.44
18560,172,18.34
18580,172,18.29
18600,172,18.27
18640,172,18.24
18660,172,18.23
18680,172,18.75
18700,172,19.06
18720,172,18.71
18740,172,18.37
18761,172,18.70
18780,172,18.50
18800,172,18.78
18820,172,18.42
18840,172,18.21
18860,172,18.08
18880,172,18.00
18900,172,18.49
18940,172,18.78
18960,172,18.94
18980,172,19.04
19000,172,19.10
19020,172,17.62
19040,172,16.21
19060,172,16.90
19080,172,17.31
19100,172,17.55
19120,172,18.21
19140,172,18.08
19160,172,18.01
19180,172,17.96
19200,172,18.46
19220,172,18.76
