Tiempo(ms),PWM,Altura(cm)
2960,148,17.06
2980,148,17.27
3000,148,17.92
3020,148,17.78
3040,148,17.69
3060,148,17.07
3080,148,17.28
3100,148,17.40
3120,148,17.59
3180,148,17.58
3200,148,17.71
3220,148,17.78
3240,148,17.83
3260,148,17.85
3340,148,17.73
3360,148,17.66
3380,148,16.91
3401,148,16.48
3420,148,16.92
3440,148,17.19
3460,148,17.34
3480,148,17.44
3500,148,17.49
3520,148,17.52
3540,148,17.54
3560,148,17.55
3580,148,17.69
3600,148,17.08
3620,148,17.41
3640,148,17.47
3660,148,16.95
3680,148,16.64
3700,148,16.45
3720,148,16.91
3740,148,17.18
3760,148,16.77
3780,148,17.10
3800,148,17.29
3820,148,17.40
3840,148,17.47
3860,148,17.51
3880,148,17.54
3900,148,17.55
3920,148,17.56
3940,148,17.56
3960,148,17.44
3980,148,17.36
4000,148,17.32
4020,148,17.29
4041,148,17.27
4060,148,17.26
4080,148,17.25
4100,148,17.25
4120,148,17.24
4140,148,17.24
4160,148,17.24
4180,148,17.24
4200,148,17.37
4240,148,17.32
4260,148,17.29
4280,148,17.27
4300,148,17.26
4320,148,17.25
4340,148,17.25
4360,148,17.24
4380,148,17.24
4400,148,17.24
4420,148,17.24
4440,148,17.24
4460,148,17.24
4480,148,17.24
4500,148,17.24
4540,148,17.24
4560,148,17.24
4580,148,17.24
4600,148,17.24
4620,148,17.24
4640,148,16.37
4660,148,16.73
4700,148,16.80
4720,148,16.98
4740,148,17.09
4760,148,17.15
4780,148,17.19
4800,148,17.21
4820,148,17.22
4840,148,17.23
4860,148,17.24
4880,148,17.24
4900,148,17.24
4920,148,17.25
4940,148,17.24
4980,148,17.24
5000,148,17.24
5020,148,17.38
5040,148,17.45
5060,148,17.50
5080,148,17.40
5100,148,17.47
5120,148,17.37
5140,148,17.32
5160,148,17.29
5180,148,17.27
5200,148,17.26
5220,148,17.26
5240,148,17.25
5260,148,17.25
5280,148,17.24
5300,148,17.24
5321,148,17.25
5340,148,17.25
5360,148,17.38
5380,148,17.46
5400,148,17.50
5420,148,16.97
5440,148,16.65
5460,148,17.16
5480,148,17.46
5500,148,17.08
5520,148,17.41
5580,148,17.60
5640,148,17.59
5660,148,17.58
5680,148,17.58
5720,148,17.44
5760,148,17.36
5780,148,17.31
5800,148,17.28
5820,148,17.27
5860,148,17.26
5880,148,17.25
5900,148,17.25
5920,148,17.24
5940,148,17.64
5961,148,18.94
6000,148,18.64
6020,148,18.47
6040,148,17.97
6060,148,17.67
6080,148,17.50
6100,148,17.39
6120,148,17.33
6140,148,17.69
6160,148,17.91
6180,148,18.03
6200,148,16.99
6220,148,16.95
6240,148,16.93
6260,148,17.45
6300,148,17.77
6320,148,17.95
6340,148,18.06
6360,148,18.13
6400,148,17.76
6420,148,17.55
6440,148,17.43
6460,148,17.35
6480,148,17.44
6500,148,17.49
6520,148,17.52
6560,148,17.67
6580,148,17.76
6601,148,17.82
6620,148,17.85
6720,148,17.86
6740,148,17.87
6760,148,17.88
6780,148,17.89
6800,148,17.89
6820,148,17.89
6840,148,17.76
6880,148,17.68
6900,148,17.64
6920,148,17.47
6940,148,17.38
6960,148,17.32
7000,148,16.13
7040,148,16.45
7060,148,16.77
7120,148,17.36
7140,148,17.70
7160,148,17.91
7180,148,17.90
7200,148,17.90
7220,148,18.03
7241,148,19.02
7260,148,18.29
7280,148,17.86
7300,148,17.61
7320,148,17.46
7340,148,17.37
7360,148,17.32
7380,148,17.29
7400,148,17.27
7420,148,17.26
7440,148,17.38
7460,148,17.46
7480,148,17.50
7500,148,17.53
7520,148,17.55
7540,148,18.08
7560,148,18.01
7580,148,17.83
7640,148,17.31
7660,148,17.68
7680,148,17.90
7700,148,17.49
7720,148,17.25
7740,148,17.24
7760,148,17.77
7800,148,17.69
7820,148,17.77
7840,148,17.82
7881,148,17.30
7940,148,17.67
7960,148,17.35
7980,148,17.70
8000,148,17.37
8020,148,17.18
8040,148,17.20
8060,148,17.08
8080,148,17.14
8100,148,17.18
8140,148,17.60
8160,148,17.17
8200,148,16.77
8220,148,17.09
8240,148,17.29
8260,148,17.40
8280,148,17.47
8320,148,17.51
8340,148,17.53
8360,148,17.94
8380,148,17.79
8440,148,17.57
8460,148,17.43
8480,148,17.35
8500,148,17.32
8540,148,16.86
8560,148,16.01
8580,148,16.37
8600,148,16.73
8620,148,16.94
8640,148,17.06
8660,148,16.99
8680,148,16.95
8700,148,16.93
8720,148,17.46
8740,148,17.08
8760,148,17.94
8800,148,17.92
8820,148,17.91
8840,148,17.90
8860,148,17.89
8880,148,17.89
8900,148,17.88
8920,148,17.89
8940,148,17.89
8960,148,17.76
8980,148,17.68
9000,148,18.16
9020,148,18.84
9040,148,18.72
9060,148,18.25
9100,148,17.97
9120,148,17.81
9140,148,17.71
9161,148,17.65
9180,148,17.62
9200,148,17.60
9220,148,17.59
9240,148,17.58
9260,148,17.57
9280,148,17.71
9300,148,17.78
9320,148,17.70
9340,148,17.64
9360,148,17.61
9380,148,17.59
9400,148,17.72
9460,148,17.09
9480,148,17.42
9500,148,17.62
9520,148,17.60
9560,148,17.59
9580,148,17.58
9600,148,17.44
9620,148,17.36
9640,148,17.32
9680,148,17.29
9700,148,17.27
9720,148,17.26
9740,148,17.25
9760,148,17.25
9780,148,17.24
9840,148,17.24
9860,148,17.24
9880,148,17.24
9900,148,17.38
9920,148,17.33
9940,148,17.29
9960,148,17.27
9980,148,17.27
10000,173,17.39
10020,173,17.46
10040,173,17.90
10060,173,17.63
10080,173,17.47
10100,173,17.78
10120,173,17.83
10140,173,17.72
10160,173,17.53
10180,173,17.67
10200,173,17.76
10220,173,17.68
10240,173,17.90
10280,173,18.30
10320,173,19.06
10380,173,19.77
10400,173,19.92
10420,173,19.75
10441,173,19.92
10500,173,20.41
10520,173,20.57
10580,173,21.06
10600,173,20.56
10620,173,21.32
10640,173,21.63
10680,173,22.08
10700,173,22.35
10720,173,21.85
10740,173,22.47
10760,173,23.23
10800,173,22.64
10820,173,22.14
10840,173,22.78
10860,173,23.15
10880,173,22.72
10900,173,23.37
10920,173,23.24
10940,173,23.16
10960,173,22.99
10980,173,23.77
11000,173,23.74
11020,173,23.59
11040,173,23.51
11060,173,23.32
11081,173,23.61
11100,173,23.77
11120,173,23.74
11140,173,23.73
11160,173,23.72
11180,173,23.71
11200,173,23.71
11220,173,23.71
11240,173,23.71
11300,173,23.71
11320,173,23.70
11340,173,23.70
11360,173,23.83
11380,173,23.91
11400,173,23.43
11440,173,24.51
11460,173,23.91
11480,173,24.08
11520,173,23.79
11540,173,23.76
11600,173,23.47
11620,173,23.81
11680,173,23.64
11700,173,23.53
11721,173,23.97
11740,173,23.33
11780,173,23.61
11820,173,23.38
11840,173,23.25
11900,173,23.44
11940,173,23.67
11980,173,23.42
12000,173,23.78
12020,173,23.09
12040,173,22.69
12060,173,22.58
12100,173,22.64
12120,173,22.68
12140,173,22.31
12180,173,22.62
12200,173,22.28
12220,173,22.06
12240,173,21.94
12260,173,21.87
12280,173,21.43
12300,173,21.17
12320,173,21.55
12340,173,21.77
12361,173,21.90
12400,173,22.50
12420,173,22.46
12440,173,21.91
12460,173,21.59
12480,173,21.40
12500,173,21.28
12520,173,21.21
12540,173,21.18
12560,173,21.15
12580,173,21.67
12600,173,21.44
12620,173,21.31
12640,173,21.23
12660,173,21.19
12680,173,21.17
12700,173,21.15
12720,173,21.14
12740,173,21.26
12760,173,21.34
12780,173,21.38
12800,173,21.41
12840,173,21.43
12880,173,21.43
12900,173,21.44
12920,173,21.31
12940,173,21.23
12960,173,21.19
12980,173,21.16
13001,173,21.14
13040,173,21.00
13060,173,20.92
13080,173,20.88
13100,173,20.84
13120,173,21.35
13140,173,21.12
13160,173,21.52
13180,173,22.66
13220,173,22.82
13260,173,22.52
13280,173,22.74
13300,173,22.87
13320,173,22.95
13340,173,22.46
13360,173,22.18
13380,173,22.40
13400,173,22.54
13660,173,23.14
13680,173,23.24
13720,173,23.43
13760,173,23.01
13780,173,22.76
13800,173,22.62
13840,173,22.54
13860,173,21.96
13880,173,22.01
13900,173,22.18
13920,173,22.14
13940,173,22.25
13960,173,22.32
13980,173,21.70
14020,173,22.52
14060,173,23.37
14160,173,23.76
14180,173,24.22
14200,173,23.74
14240,173,23.46
14260,173,21.84
14281,173,21.94
14300,173,22.00
14320,173,22.04
14340,173,22.58
14360,173,22.25
14380,173,22.05
14400,173,21.94
14420,173,21.87
14440,173,21.83
14460,173,21.81
14480,173,21.79
14500,173,22.30
14520,173,23.13
14540,173,22.70
14560,173,22.45
14580,173,22.30
14600,173,22.21
14620,173,22.16
14640,173,22.13
14680,173,22.11
14700,173,22.11
14720,173,22.10
14740,173,21.97
14760,173,21.88
14780,173,21.97
14800,173,22.01
14820,173,22.04
14840,173,22.06
14860,173,21.54
14880,173,21.24
14900,173,21.58
14921,173,21.39
14940,173,21.81
14980,173,21.53
15000,173,21.36
15020,173,21.79
15040,173,21.65
15060,173,21.56
15080,173,21.51
15100,173,21.48
15120,173,21.47
15140,173,21.46
15160,173,21.85
15180,173,21.54
15200,173,21.37
15220,173,21.27
15240,173,21.74
15280,173,22.01
15300,173,21.12
15320,173,21.64
15340,173,21.96
15380,173,21.62
15400,173,21.41
15420,173,21.29
15440,173,21.75
15460,173,22.03
15480,173,21.66
15500,173,21.44
15520,173,21.84
15540,173,22.07
15561,173,22.08
15580,173,22.09
15600,173,22.09
15620,173,23.12
15640,173,22.84
15660,173,22.67
15700,173,22.56
15720,173,22.50
15740,173,23.37
15760,173,23.37
15780,173,22.85
15800,173,22.55
15820,173,22.36
15840,173,22.25
15860,173,22.19
15880,173,22.15
15900,173,22.12
15920,173,22.64
15940,173,22.41
15960,173,22.81
16000,173,22.51
16020,173,21.94
16040,173,22.14
16060,173,22.25
16080,173,21.79
16100,173,21.52
16120,173,21.88
16140,173,22.10
16160,173,22.62
16180,173,22.41
16220,173,21.76
16240,173,21.36
16260,173,21.66
16300,173,21.70
16320,173,21.72
16340,173,22.27
16360,173,23.11
16380,173,22.69
16400,173,22.97
16420,173,22.62
16440,173,22.40
16460,173,22.27
16480,173,23.11
16500,173,22.56
16520,173,22.23
16540,173,22.43
16560,173,22.55
16580,173,22.10
16600,173,21.83
16620,173,20.61
16640,173,21.48
16660,173,22.00
16680,173,21.77
16700,173,22.17
16720,173,21.87
16740,173,21.69
16760,173,22.12
16780,173,22.37
16800,173,22.52
16820,173,22.60
16841,173,23.18
16880,173,23.52
16900,173,23.20
16920,173,23.41
16940,173,23.13
16960,173,22.84
16980,173,22.66
17000,173,23.09
17020,173,22.82
17040,173,22.65
17060,173,22.56
17080,173,23.03
17100,173,22.51
17120,173,22.46
17140,173,22.45
17160,173,22.44
17180,173,22.43
17200,173,21.89
17220,173,22.10
17240,173,22.23
17260,173,21.91
17280,173,22.25
17300,173,24.05
17360,173,23.52
17380,173,23.20
17400,173,22.48
17420,173,22.06
17440,173,21.81
17460,173,21.66
17481,173,21.57
17500,173,21.52
17520,173,21.49
17540,173,21.47
17560,173,21.60
17580,173,22.07
17600,173,22.34
17620,173,22.50
17640,173,22.60
17660,173,22.66
17740,173,22.69
17760,173,22.57
17780,173,23.04
17800,173,22.25
17820,173,22.85
17840,173,22.67
17860,173,22.57
17880,173,23.03
17900,173,23.31
17920,173,23.47
17960,173,23.43
17980,173,23.02
18000,173,23.17
18020,173,23.26
18040,173,22.78
18060,173,22.49
18080,173,22.86
18100,173,23.46
18121,173,23.30
18140,173,23.20
18160,173,23.15
18200,173,23.98
18220,173,23.61
18240,173,23.39
18260,173,23.25
18280,173,23.04
18300,173,22.91
18320,173,22.84
18340,173,22.79
18360,173,22.77
18400,173,22.76
18420,173,21.95
18440,173,22.27
18460,173,22.46
18480,173,22.57
18500,173,22.63
18540,173,23.20
18560,173,23.14
18600,173,22.98
18620,173,22.87
18640,173,22.81
18660,173,22.78
18680,173,23.28
18761,173,23.58
18780,173,23.23
18800,173,23.03
18820,173,22.78
18840,173,23.16
18860,173,22.85
18880,173,22.67
18900,173,22.96
18920,173,22.74
18940,173,22.61
18960,173,22.53
18980,173,22.48
19000,173,22.98
19020,173,23.28
19040,173,22.92
19060,173,23.24
19080,173,23.43
19100,173,23.41
19140,173,23.40
19160,173,23.77
19220,173,24.00
19240,173,23.61
19260,173,23.90
19280,173,24.07
19300,173,23.66
19320,173,23.93
19340,173,24.09
19360,173,23.68
19380,173,23.94
19401,173,23.58
19420,173,24.24
19460,173,24.63
19500,173,24.74
19540,173,24.44
19560,173,23.87
19580,173,23.54
19600,173,23.35
19620,173,24.11
19660,173,23.68
19680,173,23.42
19720,173,23.67
19740,173,23.82
19760,173,23.90
19780,173,23.42
19800,173,23.14
19820,173,22.98
19840,173,22.88
19860,173,22.96
19880,173,23.00
19900,173,23.02
19920,173,23.03
19940,173,23.05
19960,173,23.05
19980,173,23.06
20000,173,23.05
20020,173,24.29
20041,173,23.78
20100,173,23.36
20120,173,23.11
20140,173,23.84
20160,173,24.28
20180,173,23.52
20200,173,23.59
20220,173,24.01
20240,173,23.75
20260,173,23.60
20280,173,23.51
20300,173,23.32
20320,173,24.09
20340,173,24.06
20360,173,24.05
20380,173,24.04
20400,173,23.51
20420,173,23.72
20440,173,24.20
20460,173,24.48
20480,173,23.77
20500,173,23.87
20540,173,24.66
20560,173,24.27
20580,173,24.04
20600,173,23.90
20620,173,23.83
20640,173,24.63
20660,173,24.75
20700,173,24.45
20740,173,24.75
20780,173,24.57
20800,173,24.82
20820,173,25.69
20840,173,25.13
20860,173,24.28
20880,173,25.37
20900,173,25.30
20920,173,24.89
21000,173,24.66
21020,173,23.34
21040,173,23.74
21060,173,23.97
21080,173,24.11
21100,173,23.68
21120,173,23.95
21140,173,23.72
21160,173,24.80
21200,173,24.36
21220,173,24.09
21240,173,24.30
21260,173,24.06
21280,173,23.91
21300,173,23.83
21340,173,24.15
21360,173,23.96
21380,173,23.86
21400,173,23.80
21420,173,23.76
21440,173,24.10
21460,173,24.31
21480,173,24.06
21500,173,23.39
21520,173,22.99
21540,173,23.28
21560,173,23.46
21580,173,23.56
21600,173,23.48
21620,173,23.94
21640,173,23.72
21660,173,23.58
21680,173,23.50
21700,173,23.84
21720,173,23.65
21740,173,23.54
21760,173,23.47
21780,173,23.44
21800,173,22.76
21820,173,23.01
21840,173,23.16
21860,173,23.25
21880,173,23.30
21900,173,23.84
21920,173,23.65
21940,173,23.54
21961,173,23.47
22020,173,23.44
22040,173,23.42
22060,173,23.78
22080,173,24.00
22100,173,23.62
22120,173,23.40
22140,173,23.26
22160,173,23.18
22180,173,23.64
22200,173,23.40
22220,173,23.26
22240,173,23.69
22260,173,24.31
22280,173,24.31
22300,173,24.32
22320,173,24.31
22340,173,22.75
22380,173,23.39
22400,173,23.78
22440,173,23.99
22500,173,24.00
22520,173,24.01
22540,173,24.01
22560,173,24.02
22601,173,24.15
22620,173,24.21
22660,173,24.61
22680,173,24.12
22720,173,24.91
22740,173,24.67
22760,173,24.15
22780,173,23.83
22840,173,23.65
22860,173,24.04
22880,173,24.27
22900,173,24.04
22920,173,23.77
22940,173,23.74
22960,173,23.73
22980,173,23.72
23000,173,23.71
23040,173,23.70
23060,173,24.07
23100,173,24.29
23120,173,22.86
23180,173,23.57
23200,173,23.99
23220,173,23.74
23260,173,23.59
23280,173,23.64
23300,173,23.67
23320,173,24.18
23340,173,23.59
23360,173,23.24
23420,173,23.16
23440,173,23.12
23460,173,23.10
23480,173,23.09
23500,173,23.21
23520,173,23.66
23540,173,23.02
23560,173,23.17
23580,173,23.25
23600,173,23.30
23620,173,23.34
23640,173,23.35
23660,173,23.36
23700,173,23.88
23720,173,23.67
23740,173,23.56
23760,173,22.96
23780,173,23.13
23820,173,23.23
23840,173,23.17
23860,173,23.12
23881,173,23.10
23900,173,23.08
23920,173,23.07
23940,173,23.07
23960,173,23.06
23980,173,23.06
24000,173,23.07
24020,173,23.07
24040,173,23.58
24060,173,23.37
24080,173,23.37
24120,173,23.38
24140,173,23.38
24200,173,23.38
24220,173,23.88
24240,173,23.67
24280,173,23.55
24300,173,23.48
24320,173,23.94
24340,173,24.21
24360,173,23.48
24380,173,23.04
24420,173,23.31
24440,173,21.89
24460,173,22.10
24480,173,22.75
24500,173,22.61
24521,173,22.53
24540,173,23.01
24560,173,22.77
24580,173,22.62
24600,173,22.54
24620,173,22.49
24640,173,22.46
24660,173,22.57
24700,173,22.63
24720,173,22.68
24780,173,23.22
24800,173,23.55
24880,173,23.74
24900,173,23.33
24920,173,23.09
24940,173,22.95
24960,173,22.86
24980,173,22.81
25000,173,22.91
25020,173,22.44
25040,173,22.16
25060,173,22.00
25080,173,21.90
25100,173,21.85
25140,173,22.74
25161,173,22.87
25180,173,22.81
25200,173,22.78
25220,173,22.77
25240,173,23.28
25260,173,23.06
25280,173,22.92
25300,173,22.72
25320,173,22.59
25340,173,22.52
25360,173,23.00
25380,173,22.76
25400,173,22.62
25440,173,22.54
25460,173,22.49
25480,173,22.46
25500,173,22.44
25520,173,22.82
25540,173,23.05
25560,173,23.18
25580,173,23.26
25600,173,22.78
25620,173,23.03
25640,173,23.68
25680,173,23.68
25700,173,23.69
25780,173,23.70
25801,173,23.17
25820,173,22.86
25840,173,22.67
25860,173,22.70
25880,173,23.24
25900,173,23.04
25920,173,22.92
25940,173,23.37
25960,173,23.24
25980,173,22.64
26000,173,22.82
26020,173,22.91
26040,173,22.98
26060,173,22.49
26080,173,22.20
26100,173,22.02
26120,173,22.45
26140,173,22.70
26160,173,23.37
26200,173,23.37
26220,173,23.38
26260,173,23.38
26280,173,22.85
26300,173,22.54
26320,173,22.36
26340,173,22.26
26360,173,22.19
26380,173,22.16
26400,173,22.00
26420,173,21.91
26441,173,21.85
26460,173,22.34
26480,173,22.64
26500,173,22.28
26520,173,22.07
26540,173,22.48
26560,173,22.71
26580,173,22.33
26600,173,22.63
26620,173,22.27
26640,173,22.59
26660,173,23.30
26680,173,23.21
26700,173,22.75
26720,173,22.48
26740,173,22.32
26760,173,22.76
26780,173,22.62
26800,173,22.53
26820,173,22.48
26840,173,22.46
26860,173,22.44
26880,173,22.43
26900,173,22.55
26920,173,22.49
26940,173,22.60
26960,173,23.54
26980,173,23.74
27000,173,23.32
27020,173,23.09
27040,173,22.95
27060,173,23.26
27081,173,23.44
27100,173,23.15
27120,173,22.98
27140,173,22.87
27160,173,23.35
27220,173,23.23
27240,173,22.63
27260,173,22.81
27280,173,22.91
27320,173,22.97
27340,173,23.01
27360,173,23.03
27380,173,23.04
27400,173,23.18
27420,173,24.01
27440,173,23.76
27600,173,23.21
27620,173,22.88
27640,173,22.69
27660,173,22.58
27700,173,23.04
27721,173,23.68
27740,173,23.56
27760,173,23.48
27800,173,23.44
27820,173,22.36
27840,173,22.65
27860,173,22.82
27880,173,22.92
27900,173,22.98
27920,173,23.01
27940,173,23.03
27960,173,23.05
28020,173,22.92
28040,173,22.85
28060,173,22.80
28080,173,23.30
28100,173,23.47
28120,173,23.04
28140,173,22.78
28160,173,23.03
28180,173,22.64
28200,173,22.94
28220,173,23.12
28240,173,22.70
28260,173,22.45
28280,173,22.83
28300,173,23.05
28320,173,23.19
28340,173,23.40
28361,173,23.89
28400,173,23.82
28460,173,24.62
28480,173,24.25
28520,173,24.40
28540,173,24.12
28560,173,23.42
28580,173,23.54
28620,173,23.08
28640,173,23.34
28660,173,22.96
28720,173,23.26
28740,173,22.92
28760,173,22.71
28780,173,22.59
28820,173,23.41
28840,173,23.00
28860,173,23.66
28920,173,23.54
28940,173,23.48
28960,173,23.44
29001,173,24.64
29020,173,24.63
29040,173,24.12
29060,173,23.82
29080,173,23.64
29120,173,23.91
29140,173,23.56
29160,173,23.35
29180,173,23.74
29200,173,23.98
29240,173,24.11
29280,173,23.81
29300,173,24.02
29360,173,23.76
29440,173,23.86
29480,173,23.40
29500,173,23.13
29520,173,24.21
29540,173,24.14
29560,173,24.09
29580,173,23.53
29600,173,23.74
29620,173,23.85
29641,173,23.92
29660,173,23.43
29680,173,23.68
29700,173,23.42
29720,173,23.78
29740,173,23.49
29760,173,23.32
29780,173,23.21
29800,173,23.15
29860,173,23.12
29880,173,22.96
29900,173,23.01
29940,173,23.55
30080,173,23.87
30100,173,23.53
30140,173,23.86
30160,173,23.53
30180,173,23.33
30200,173,23.36
30300,173,23.37
30320,173,23.37
30340,173,23.76
30360,173,23.99
30380,173,23.61
30400,173,23.39
30440,173,24.13
30520,173,23.82
30560,173,24.15
30580,173,23.83
30600,173,23.65
30620,173,23.54
30660,173,23.47
30680,173,23.43
30700,173,23.41
30720,173,23.40
30740,173,23.39
30760,173,23.39
30780,173,23.38
30800,173,23.38
30820,173,23.39
30840,173,23.38
30880,173,23.38
30900,173,23.38
30921,173,23.51
30940,173,23.97
30980,173,23.86
31040,173,23.66
31080,173,23.55
31100,173,23.34
31120,173,23.23
31140,173,23.15
31160,173,23.63
31180,173,23.39
31200,173,22.73
31220,173,23.00
31240,173,23.53
31260,173,23.86
31280,173,23.66
31300,173,23.55
31320,173,22.95
31340,173,22.60
31360,173,23.30
31380,173,23.20
31400,173,23.14
31420,173,23.11
31440,173,23.60
31460,173,23.89
31480,173,23.69
31500,173,24.07
31540,173,24.30
31620,173,25.15
31640,173,26.00
31660,173,25.68
31680,173,24.61
31700,173,23.85
31720,173,23.39
31740,173,23.12
31760,173,22.96
31800,173,22.86
31820,173,22.81
31840,173,22.91
31860,173,22.97
31880,173,23.01
31920,173,24.62
31940,173,24.73
31980,173,24.44
32000,173,24.27
32020,173,23.64
32040,173,23.80
32060,173,23.37
32080,173,23.11
32100,173,22.96
32120,173,22.87
32140,173,22.95
32160,173,23.51
32180,173,23.85
32201,173,24.40
32220,173,23.98
32260,173,24.48
32300,173,24.29
32320,173,23.66
32340,173,23.28
32360,173,23.58
32380,173,23.76
32420,173,23.87
32440,173,23.93
32460,173,24.32
32500,173,23.68
32520,173,22.50
32540,173,22.99
32560,173,23.28
32580,173,23.46
32600,173,24.41
32620,173,25.33
32720,173,24.67
32740,173,23.75
32760,173,23.73
32780,173,23.72
32800,173,23.71
32820,173,23.71
32841,173,23.70
32860,173,23.70
32880,173,23.71
32920,173,24.20
32940,173,24.12
32960,173,24.08
32980,173,24.06
33020,173,23.52
33040,173,23.20
33060,173,23.90
33120,173,23.95
33140,173,23.45
33160,173,23.16
33180,173,22.98
33220,173,23.28
33240,173,23.45
33260,173,23.56
33300,173,24.10
33340,173,24.07
33360,173,23.92
33380,173,23.30
33400,173,23.47
33420,173,23.57
33440,173,23.49
33460,173,23.58
33481,173,23.63
33580,173,24.03
33600,173,23.90
33620,173,23.82
33640,173,23.77
33660,173,23.22
33680,173,23.42
33720,173,23.54
33740,173,23.61
33760,173,23.65
33780,173,24.04
33820,173,24.63
33860,173,24.62
33880,173,24.11
33900,173,23.81
33920,173,23.64
33940,173,23.53
33960,173,23.47
33980,173,23.43
34000,173,23.79
34020,173,24.01
34040,173,23.76
34060,173,23.60
34080,173,23.51
34100,173,23.46
34121,173,23.43
34140,173,23.41
34160,173,23.41
34180,173,23.39
34200,173,23.39
34260,173,23.52
34280,173,23.59
34300,173,24.00
34320,173,23.76
34340,173,23.60
34360,173,23.52
34380,173,24.32
34400,173,23.94
34420,173,24.10
34440,173,23.80
34460,173,23.64
34480,173,23.53
34500,173,23.48
34540,173,23.44
34560,173,23.41
34580,173,23.14
34620,173,23.62
34640,173,23.91
34660,173,24.08
34680,173,24.18
34700,173,23.85
34740,173,23.66
34761,173,23.93
34780,173,23.57
34800,173,23.36
34820,173,23.75
34840,173,23.99
34860,173,24.13
34880,173,24.20
34900,173,24.61
34920,173,24.49
34940,173,23.91
34960,173,24.79
34980,173,24.84
35000,173,24.51
35020,173,24.67
35040,173,24.77
35060,173,24.47
35080,173,24.29
35100,173,23.79
35140,173,24.00
35180,173,23.62
35200,173,23.39
35220,173,23.26
35240,173,23.17
35260,173,24.00
35280,173,23.62
35300,173,23.39
35320,173,23.78
35340,173,24.00
35360,173,23.62
35380,173,23.39
35401,173,23.26
35420,173,23.70
35440,173,23.95
35460,173,23.72
35500,173,24.32
35520,173,24.68
35560,173,25.97
35580,173,25.18
35600,173,24.70
35620,173,24.43
35640,173,24.27
35660,173,24.17
35680,173,24.47
35720,173,24.65
35740,173,24.01
35760,173,24.14
35780,173,24.57
35800,173,24.08
35860,173,23.79
35880,173,23.62
35900,173,22.87
35920,173,23.47
35960,173,23.44
35980,173,23.42
36000,173,23.90
36020,173,23.82
36041,173,23.25
36060,173,22.91
36080,173,23.36
36100,173,23.11
36120,173,22.95
36140,173,22.87
36160,173,22.81
36180,173,22.78
36200,173,22.76
36220,173,23.28
36240,173,23.59
36280,173,23.24
36300,173,23.03
36320,173,22.91
36340,173,23.72
36380,173,23.72
36400,173,23.71
36420,173,23.18
36440,173,23.26
36460,173,23.31
36500,173,23.85
36520,173,23.66
36540,173,23.55
36560,173,23.61
36580,173,24.02
36600,173,24.26
36620,173,23.90
36640,173,23.82
36660,173,23.78
36700,173,23.75
36720,173,23.73
36740,173,24.22
36780,173,25.21
36820,173,24.60
36840,173,24.23
36860,173,24.39
36880,173,23.98
36900,173,23.74
36920,173,23.60
36940,173,23.89
36960,173,24.06
36980,173,24.16
37000,173,24.23
37020,173,24.27
37040,173,24.29
37060,173,23.92
37120,173,23.71
37140,173,23.58
37160,173,24.36
37180,173,24.47
37200,173,24.16
37220,173,23.97
37240,173,23.86
37260,173,24.17
37280,173,23.98
37300,173,23.87
37321,173,23.80
37360,173,23.76
37380,173,24.23
37400,173,24.15
37420,173,23.57
37440,173,23.75
37460,173,23.86
37500,173,23.54
37520,173,23.35
37540,173,23.23
37560,173,23.16
37580,173,23.12
