Tiempo(ms),PWM,Altura(cm)
3580,148,13.57
3600,148,12.80
3620,148,13.22
3640,148,13.47
3660,148,12.75
3680,148,12.32
3700,148,12.79
3720,148,13.07
3740,148,13.37
3760,148,13.41
3780,148,12.85
3800,148,12.53
3840,148,13.05
3860,148,13.37
3900,148,12.83
3920,148,12.51
3940,148,13.04
3960,148,12.50
3980,148,12.31
4000,148,12.93
4060,148,13.29
4080,148,12.79
4100,148,12.49
4120,148,12.31
4160,148,12.20
4180,148,12.14
4200,148,12.10
4220,148,12.08
4260,148,12.07
4280,148,12.06
4360,148,12.92
4380,148,12.57
4400,148,12.36
4420,148,12.23
4440,148,12.16
4460,148,12.26
4500,148,12.32
4520,148,12.36
4560,148,12.38
4580,148,12.39
4600,148,12.40
4620,148,12.40
4640,148,12.40
4660,148,12.99
4681,148,12.75
4700,148,12.61
4720,148,12.53
4740,148,12.48
4760,148,12.46
4780,148,12.43
4800,148,12.28
4860,148,12.33
4880,148,12.21
4900,148,12.15
4920,148,12.11
4940,148,12.09
4960,148,12.07
4980,148,12.07
5000,148,12.06
5020,148,12.06
5040,148,12.06
5060,148,12.05
5080,148,12.05
5100,148,12.06
5120,148,12.06
5140,148,12.05
5160,148,12.20
5180,148,12.28
5200,148,12.34
5220,148,12.37
5240,148,12.39
5260,148,12.54
5280,148,12.49
5321,148,12.46
5340,148,12.44
5360,148,12.43
5380,148,13.14
5400,148,12.84
5420,148,12.67
5440,148,12.56
5460,148,12.50
5480,148,12.47
5500,148,12.44
5520,148,12.43
5540,148,12.42
5580,148,12.42
5600,148,12.56
5620,148,12.64
5640,148,13.36
5660,148,12.98
5700,148,12.89
5720,148,12.83
5740,148,12.80
5760,148,12.79
5780,148,12.77
5800,148,12.05
5820,148,12.34
5840,148,13.33
5880,148,13.24
5900,148,13.87
5920,148,13.42
5940,148,12.43
5961,148,11.85
5980,148,12.22
6000,148,12.44
6020,148,12.57
6040,148,12.65
6060,148,12.69
6080,148,12.72
6100,148,12.59
6120,148,12.66
6140,148,12.71
6160,148,12.73
6180,148,13.32
6200,148,13.09
6220,148,12.24
6240,148,12.45
6260,148,12.58
6280,148,12.65
6300,148,12.55
6320,148,12.50
6340,148,12.46
6360,148,12.44
6380,148,12.57
6400,148,12.65
6420,148,12.69
6440,148,12.72
6460,148,12.74
6480,148,12.74
6500,148,12.75
6520,148,12.75
6540,148,12.04
6560,148,10.78
6580,148,11.59
6601,148,11.93
6620,148,12.27
6640,148,12.47
6680,148,12.59
6700,148,12.66
6720,148,12.70
6740,148,12.72
6760,148,12.74
6780,148,12.75
6800,148,12.60
6820,148,12.53
6840,148,12.62
6880,148,12.68
6900,148,12.71
6920,148,12.73
6940,148,12.74
6960,148,12.75
6980,148,12.90
7000,148,13.52
7020,148,13.21
7040,148,13.02
7060,148,12.92
7080,148,13.00
7100,148,13.04
7120,148,13.07
7140,148,13.09
7160,148,13.10
7180,148,13.11
7200,148,13.11
7260,148,13.11
7280,148,13.12
7300,148,13.79
7320,148,13.37
7340,148,13.12
7360,148,12.97
7400,148,12.89
7420,148,12.69
7440,148,11.85
7460,148,12.08
7480,148,12.22
7540,148,12.45
7560,148,12.58
7580,148,12.51
7600,148,12.61
7640,148,12.67
7660,148,12.71
7760,148,12.73
7780,148,12.74
7800,148,12.75
7820,148,12.75
7840,148,12.61
7860,148,12.67
7920,148,12.57
7940,148,11.79
7960,148,12.18
8000,148,12.42
8020,148,12.56
8040,148,13.47
8060,148,13.18
8080,148,13.01
8100,148,12.91
8120,148,12.85
8140,148,12.81
8160,148,12.79
8200,148,12.78
8220,148,12.77
8240,148,12.76
8260,148,12.76
8280,148,12.76
8320,148,12.76
8360,148,12.91
8380,148,12.99
8400,148,13.05
8420,148,14.62
8521,148,14.00
8540,148,14.17
8600,148,13.60
8620,148,13.26
8640,148,13.05
8660,148,12.94
8680,148,12.87
8700,148,12.82
8720,148,12.80
8740,148,12.78
8760,148,12.77
8780,148,12.77
8800,148,12.76
8820,148,12.62
8840,148,12.54
8860,148,12.49
8880,148,12.46
8900,148,12.58
8920,148,12.51
8940,148,12.47
8960,148,12.45
8980,148,12.43
9000,148,12.43
9020,148,12.42
9040,148,12.42
9060,148,12.42
9080,148,12.42
9100,148,12.41
9120,148,12.41
9140,148,12.41
9161,148,12.55
9260,148,12.78
9280,148,13.06
9300,148,13.23
9320,148,13.18
9340,148,14.70
9380,148,14.20
9400,148,13.90
9440,148,13.58
9460,148,13.39
9480,148,13.28
9500,148,12.49
9520,148,12.75
9600,148,13.58
9620,148,13.39
9640,148,13.28
9660,148,13.21
9680,148,12.59
9700,148,12.95
9720,148,13.16
9760,148,13.29
9780,148,13.36
9801,148,13.40
9820,148,12.71
9840,148,12.44
9860,148,13.00
9880,148,12.61
9900,148,12.38
9940,148,11.39
9960,148,11.81
9980,148,12.06
10000,173,12.05
10040,173,13.60
10060,173,13.11
10080,173,13.40
10100,173,13.43
10120,173,13.44
10140,173,13.16
10160,173,13.00
10180,173,12.76
10200,173,12.47
10220,173,12.88
10240,173,12.98
10280,173,12.75
10300,173,12.61
10320,173,13.11
10360,173,13.11
10380,173,12.97
10400,173,12.74
10420,173,12.47
10441,173,12.87
10460,173,13.12
10480,173,13.11
10500,173,12.97
10520,173,12.88
10540,173,13.51
10580,173,13.64
10600,173,13.71
10620,173,13.61
10640,173,13.41
10660,173,13.97
10680,173,14.16
10700,173,14.16
10720,173,14.17
10740,173,14.02
10760,173,13.94
10780,173,14.42
10800,173,14.57
10820,173,14.65
10840,173,14.56
10860,173,14.50
10880,173,15.04
10900,173,14.69
10920,173,14.48
10940,173,14.21
10960,173,14.73
10980,173,14.89
11000,173,14.98
11020,173,14.90
11040,173,14.85
11060,173,14.67
11081,173,15.29
11120,173,17.27
11140,173,17.39
11180,173,17.33
11200,173,17.29
11220,173,16.41
11240,173,15.88
11260,173,15.57
11280,173,16.65
11320,173,16.60
11340,173,17.12
11400,173,17.30
11420,173,17.40
11460,173,17.34
11480,173,17.30
11560,173,17.54
11600,173,17.68
11640,173,17.64
11660,173,18.14
11680,173,17.91
11700,173,17.77
11740,173,17.55
11760,173,17.43
11780,173,17.74
11820,173,17.93
11900,173,17.92
11920,173,18.30
11940,173,20.12
12680,173,20.00
12720,173,19.27
12820,173,18.83
12860,173,18.45
12940,173,18.61
13001,173,18.71
13020,173,18.25
13040,173,18.50
13060,173,18.12
13160,173,17.89
13220,173,17.76
13240,173,17.81
13260,173,17.71
13320,173,18.05
13340,173,17.72
13360,173,18.05
13400,173,18.12
13500,173,18.68
13520,173,18.49
13560,173,18.90
13580,173,18.62
13600,173,18.98
13641,173,18.66
13660,173,18.48
13680,173,18.77
13740,173,18.93
13760,173,19.03
13860,173,18.96
13880,173,19.45
13920,173,19.73
13940,173,21.35
13980,173,21.11
14100,173,21.12
14120,173,21.65
14160,173,21.43
14180,173,20.25
14240,173,19.55
14260,173,19.65
14281,173,19.20
14320,173,18.93
14380,173,19.29
14420,173,18.98
14460,173,19.33
14540,173,19.00
14560,173,18.95
14600,173,19.31
14660,173,19.52
14780,173,19.65
14840,173,19.19
14880,173,18.92
14900,173,18.76
14921,173,18.67
14940,173,18.61
14980,173,18.72
15000,173,19.17
15100,173,19.30
15120,173,19.38
15140,173,19.43
15200,173,18.93
15300,173,19.29
15340,173,19.38
15360,173,18.90
15380,173,19.02
15420,173,18.69
15460,173,18.89
15480,173,18.48
15500,173,19.17
15580,173,19.03
15600,173,18.96
15620,173,18.92
15640,173,18.90
15680,173,19.41
15700,173,19.19
15720,173,19.05
15740,173,18.98
15780,173,18.93
15800,173,19.96
15840,173,20.04
15860,173,21.14
15940,173,20.74
15960,173,20.11
15980,173,19.73
16000,173,18.98
16060,173,19.07
16080,173,19.64
16100,173,19.45
16120,173,19.34
16140,173,19.28
16160,173,19.24
16201,173,18.82
16220,173,18.57
16240,173,19.35
16260,173,19.28
16300,173,19.24
16320,173,18.68
16340,173,18.88
16360,173,19.54
16380,173,18.87
16400,173,18.47
16420,173,18.24
16440,173,18.10
16460,173,18.54
16480,173,18.28
16500,173,18.12
16520,173,18.03
16540,173,17.98
16580,173,18.99
16600,173,19.07
16620,173,18.99
16800,173,18.80
16841,173,19.22
16940,173,18.94
16960,173,19.17
16980,173,19.30
17020,173,18.86
17040,173,18.59
17100,173,19.49
17120,173,19.49
17220,173,19.37
17260,173,19.29
17320,173,19.64
17340,173,19.32
17360,173,19.66
17400,173,20.26
17420,173,19.55
17440,173,19.67
17460,173,19.20
17481,173,18.93
17500,173,19.69
17540,173,21.06
17560,173,20.43
17620,173,21.10
17640,173,20.85
17660,173,20.69
17680,173,20.61
17700,173,18.94
17720,173,17.39
17760,173,17.99
17780,173,18.35
17800,173,19.48
17820,173,20.16
17860,173,20.02
17900,173,19.94
17920,173,19.77
17940,173,19.00
17960,173,19.21
18000,173,19.33
18040,173,19.27
18060,173,19.77
18140,173,19.53
18180,173,19.92
18240,173,19.61
18260,173,19.43
18280,173,19.33
18340,173,19.27
18360,173,19.10
18420,173,19.53
18440,173,19.26
18460,173,19.10
18480,173,19.53
18500,173,19.79
18520,173,19.41
18560,173,19.18
18580,173,19.05
18600,173,18.97
18620,173,19.85
18640,173,19.84
18660,173,19.84
18720,173,19.18
18740,173,18.91
18761,173,19.29
18780,173,19.51
18800,173,20.03
18840,173,20.34
18860,173,20.01
18880,173,19.80
18900,173,20.73
18940,173,21.29
18960,173,21.08
18980,173,20.44
19020,173,20.98
19060,173,20.78
19080,173,20.66
19120,173,20.45
19160,173,20.33
19180,173,19.72
19220,173,20.43
19240,173,19.79
19260,173,19.94
19280,173,20.03
19300,173,19.55
19320,173,19.80
19340,173,19.94
19380,173,19.90
19401,173,19.47
19420,173,20.15
19460,173,20.02
19480,173,19.94
19500,173,19.89
19540,173,19.73
19560,173,20.17
19580,173,20.43
19600,173,20.05
19620,173,19.82
19660,173,19.69
19740,173,20.54
19760,173,20.51
19780,173,20.49
19800,173,19.95
19820,173,19.64
19840,173,19.85
19860,173,19.98
19880,173,20.05
19900,173,20.09
19920,173,20.11
19940,173,20.13
19960,173,20.14
20000,173,20.54
20020,173,20.25
20041,173,20.08
20100,173,19.98
20120,173,19.92
20140,173,20.28
20160,173,21.02
20180,173,20.92
20200,173,20.87
20220,173,20.84
20240,173,20.82
20260,173,20.81
20280,173,20.27
20300,173,20.89
20320,173,20.72
20340,173,20.62
20360,173,20.03
20380,173,20.21
20400,173,20.32
20420,173,20.25
20440,173,20.74
20460,173,21.03
20480,173,20.67
20500,173,20.99
20520,173,21.57
20540,173,21.39
20560,173,20.75
20580,173,20.90
20600,173,20.46
20620,173,20.73
20720,173,21.16
20800,173,21.67
20820,173,21.84
20840,173,21.94
20860,173,21.87
20880,173,21.83
20900,173,21.80
21000,173,22.71
21020,173,22.19
21040,173,22.28
21060,173,22.73
21080,173,21.94
21100,173,22.00
21120,173,21.91
21140,173,22.38
21160,173,22.12
21200,173,22.90
21220,173,24.07
21300,173,23.40
21321,173,21.54
21340,173,21.90
21360,173,22.11
21380,173,22.23
21400,173,23.21
21420,173,22.75
21440,173,22.48
21460,173,21.80
21480,173,22.31
21500,173,22.09
21520,173,22.88
21600,173,22.82
21620,173,22.79
21660,173,22.77
21700,173,23.15
21720,173,22.85
21740,173,22.67
21760,173,23.09
21800,173,22.55
21820,173,22.36
21880,173,22.25
21920,173,22.71
21940,173,22.46
21961,173,22.70
21980,173,23.36
22020,173,23.99
22040,173,24.00
22080,173,23.61
22100,173,21.80
22120,173,21.78
22140,173,22.30
22160,173,22.61
22180,173,22.66
22200,173,22.68
22220,173,22.71
22240,173,22.72
22300,173,23.49
22320,173,23.58
22380,173,23.63
22400,173,23.13
22420,173,22.84
22440,173,22.67
22460,173,22.96
22500,173,23.13
22520,173,23.23
22540,173,23.67
22580,173,23.93
22620,173,23.57
22660,173,23.36
22680,173,23.23
22700,173,23.03
22760,173,23.67
22840,173,24.05
22940,173,24.16
22960,173,24.23
22980,173,24.26
23040,173,25.36
23060,173,25.17
23080,173,25.78
23140,173,24.93
23200,173,25.52
23241,173,24.64
23260,173,24.13
23280,173,24.20
23340,173,24.25
23360,173,24.27
23380,173,24.29
23420,173,24.66
23440,173,24.87
23480,173,26.08
23580,173,25.24
23620,173,25.46
23660,173,25.95
23700,173,25.40
23720,173,25.07
23760,173,24.88
23780,173,24.77
23940,173,24.58
23980,173,24.84
24020,173,24.62
24060,173,25.93
24080,173,26.35
24200,173,26.59
24220,173,26.02
24280,173,25.68
24300,173,25.12
24340,173,25.87
24360,173,25.59
24380,173,25.08
24460,173,25.48
24480,173,25.37
24500,173,25.66
24560,173,24.60
24600,173,24.84
24680,173,24.98
24800,173,24.71
24880,173,25.02
24900,173,25.57
24960,173,25.89
25020,173,25.73
25080,173,25.63
25100,173,26.65
25240,173,26.17
25380,173,25.89
25400,173,25.72
25620,173,25.51
25660,173,25.74
25680,173,25.51
25700,173,24.51
25780,173,24.79
25820,173,25.31
25900,173,24.90
26040,173,25.02
26060,173,25.09
26080,173,25.13
26100,173,24.80
26140,173,24.60
26160,173,25.21
26200,173,24.84
26280,173,24.98
26300,173,25.07
26340,173,25.48
26400,173,25.00
26420,173,25.08
26441,173,24.76
26480,173,25.66
26520,173,25.11
26700,173,25.62
26720,173,25.57
26920,173,25.06
26940,173,25.11
26980,173,25.50
27000,173,25.02
27060,173,25.09
27081,173,25.49
27100,173,25.73
27140,173,25.51
27160,173,25.74
27220,173,26.23
27240,173,25.81
27440,173,25.55
27520,173,24.67
27580,173,24.88
27600,173,24.65
27640,173,24.87
27660,173,25.00
27760,173,25.08
27860,173,25.12
28020,173,25.04
28040,173,24.74
28100,173,25.28
28140,173,24.89
28160,173,24.65
28180,173,24.51
28200,173,25.15
28240,173,25.17
28260,173,24.82
28280,173,24.97
28320,173,25.07
28340,173,25.84
28380,173,25.94
28400,173,25.63
28420,173,26.17
28440,173,25.41
28460,173,24.96
28480,173,25.05
28500,173,25.47
28520,173,25.71
28540,173,25.50
28560,173,25.37
28620,173,25.66
28660,173,25.47
28680,173,25.35
28700,173,25.65
28760,173,26.54
28780,173,25.99
28820,173,26.02
28840,173,26.04
28860,173,25.34
28920,173,25.64
28960,173,25.10
28980,173,25.14
29020,173,25.88
29040,173,25.96
29060,173,25.64
29080,173,24.98
29120,173,25.06
29160,173,25.12
29180,173,25.51
29220,173,26.10
29260,173,26.08
29280,173,27.16
29320,173,27.07
29360,173,25.43
29420,173,25.69
29440,173,26.20
29480,173,25.79
29520,173,26.26
29560,173,26.18
29700,173,25.78
29720,173,26.26
29740,173,25.83
29780,173,25.58
29800,173,26.14
29860,173,25.39
29880,173,24.30
30020,173,25.02
30080,173,25.81
30100,173,25.92
30160,173,25.62
30260,173,25.45
30300,173,25.34
30320,173,25.28
30340,173,25.97
30380,173,25.65
30400,173,25.82
30580,173,25.56
30600,173,25.41
30620,173,25.33
30640,173,25.28
30680,173,25.60
30700,173,25.43
30720,173,25.33
30740,173,25.99
30760,173,26.02
30780,173,25.68
30800,173,25.12
30880,173,25.15
30921,173,24.81
30960,173,24.97
30980,173,25.06
31000,173,25.11
31040,173,25.51
31060,173,26.10
31100,173,27.16
31140,173,26.72
31160,173,26.46
31180,173,25.94
31200,173,24.24
31280,173,24.63
31300,173,24.86
31340,173,24.99
31400,173,25.07
31420,173,25.48
31440,173,25.72
31480,173,26.22
31500,173,25.80
31540,173,25.55
31640,173,25.40
31680,173,25.68
31700,173,25.47
31760,173,25.71
31800,173,25.86
31820,173,25.59
31840,173,25.06
31860,173,25.48
31880,173,25.36
31900,173,25.30
31920,173,24.90
32000,173,25.02
32020,173,25.45
32060,173,25.70
32080,173,25.49
32120,173,25.73
32140,173,25.51
32201,173,25.38
32220,173,24.56
32240,173,24.82
32260,173,25.33
32280,173,25.63
32300,173,25.45
32320,173,25.34
32360,173,25.28
32400,173,25.24
32420,173,26.30
32460,173,26.21
32540,173,25.79
32580,173,25.54
32600,173,25.04
32620,173,25.10
32640,173,24.78
32680,173,24.95
32720,173,25.05
32740,173,25.11
32760,173,25.50
32780,173,25.37
32800,173,25.30
32820,173,25.25
32860,173,25.23
32880,173,25.21
32940,173,26.29
32960,173,25.84
33020,173,25.21
33040,173,25.56
33100,173,25.41
33120,173,25.32
33140,173,24.91
33160,173,25.74
33180,173,25.16
33220,173,25.54
33240,173,25.04
33260,173,24.74
33280,173,24.93
33300,173,25.04
33320,173,25.46
33340,173,25.36
33380,173,24.93
33400,173,24.68
33420,173,24.53
33440,173,24.80
33460,173,25.32
33481,173,25.98
33540,173,25.66
33560,173,26.19
33580,173,25.78
33620,173,25.90
33660,173,25.61
33680,173,25.80
33720,173,25.56
33740,173,26.12
33760,173,25.38
33780,173,25.30
33820,173,25.26
33860,173,25.23
33900,173,24.85
33920,173,24.99
33940,173,25.79
33960,173,25.90
33980,173,25.61
34020,173,25.80
34040,173,25.19
34140,173,25.55
34200,173,26.12
34260,173,26.46
34280,173,26.30
34320,173,25.85
34400,173,25.94
34420,173,25.63
34480,173,25.09
34500,173,25.13
34540,173,25.51
34560,173,25.02
34580,173,24.08
34660,173,24.18
34680,173,24.24
34700,173,24.63
34720,173,25.58
34761,173,25.78
34780,173,25.18
34800,173,24.82
34840,173,25.33
34880,173,25.27
34900,173,25.60
34920,173,25.43
34940,173,25.33
34960,173,25.63
34980,173,25.45
35000,173,25.34
35020,173,25.28
35060,173,25.24
35080,173,25.22
35180,173,25.21
35200,173,25.20
35220,173,25.20
35260,173,25.91
35300,173,25.98
35360,173,25.30
35380,173,24.89
35420,173,25.37
35440,173,25.66
35460,173,25.83
35500,173,25.57
35520,173,25.41
35560,173,26.04
35580,173,26.05
35600,173,25.70
35660,173,25.49
35700,173,25.73
35740,173,25.15
35760,173,25.52
35800,173,25.39
35820,173,25.31
35860,173,26.70
35920,173,26.44
35960,173,25.57
35980,173,25.77
36000,173,25.54
36020,173,25.41
36100,173,25.68
36120,173,25.84
36180,173,25.58
36260,173,25.06
36300,173,25.11
36320,173,25.15
36360,173,25.88
36380,173,25.60
36400,173,25.07
36420,173,25.12
36440,173,25.51
36500,173,25.74
36520,173,25.15
36540,173,25.17
36560,173,25.54
36600,173,25.76
36620,173,25.53
36681,173,25.40
36700,173,24.95
36720,173,25.05
36740,173,25.11
36780,173,25.15
36840,173,25.17
36900,173,24.82
36920,173,24.23
36960,173,24.62
37000,173,24.85
37020,173,24.99
37040,173,24.72
37060,173,24.91
37080,173,25.38
37120,173,26.02
37200,173,25.68
37260,173,25.48
37280,173,25.36
37300,173,25.65
37340,173,25.47
37360,173,25.71
37420,173,25.50
37440,173,25.38
37460,173,25.66
37500,173,26.19
37560,173,25.79
37620,173,25.54
37640,173,25.76
37820,173,26.24
37840,173,26.53
37860,173,25.62
37880,173,25.81
37920,173,25.56
37940,173,25.05
37961,173,24.75
37980,173,24.57
38000,173,25.18
38020,173,24.83
38060,173,24.97
38080,173,25.07
38120,173,24.76
38140,173,26.13
38160,173,25.39
38220,173,24.95
38240,173,24.69
38260,173,24.89
38280,173,25.37
38300,173,24.94
38360,173,24.68
38380,173,24.53
38400,173,23.93
38420,173,24.45
38440,173,24.76
38460,173,24.58
38500,173,24.83
38520,173,24.98
38580,173,25.07
38601,173,25.12
38640,173,25.51
38660,173,25.38
38680,173,24.94
38700,173,25.76
38740,173,25.05
38860,173,25.47
38880,173,25.35
38900,173,25.65
38960,173,26.18
38980,173,25.79
39040,173,25.54
39260,173,25.04
39280,173,24.09
39340,173,24.54
39360,173,24.81
39380,173,25.33
39400,173,25.63
39460,173,25.45
39540,173,24.99
39560,173,23.54
39580,173,24.21
39660,173,24.97
39700,173,26.86
39760,173,26.54
39780,173,25.99
39881,173,26.02
39960,173,26.04
39980,173,25.69
40000,173,25.13
40040,173,25.51
40060,173,25.02
40080,173,25.45
40100,173,25.34
40160,173,25.29
40180,173,24.89
40200,173,25.01
40220,173,24.72
40280,173,25.15
40300,173,25.53
40340,173,25.75
40400,173,25.52
40460,173,25.74
40480,173,26.24
40500,173,27.25
40521,173,26.41
40580,173,25.91
40600,173,24.22
40720,173,24.61
40760,173,25.93
40780,173,25.27
40800,173,25.59
40840,173,25.80
41000,173,26.63
41020,173,27.84
41140,173,27.11
41240,173,26.33
41280,173,26.23
41300,173,26.17
41320,173,26.49
41340,173,26.32
41360,173,26.21
41400,173,25.80
41440,173,25.91
41460,173,25.98
41480,173,25.66
41520,173,25.47
41540,173,25.71
41560,173,25.86
41600,173,25.59
41620,173,24.68
41640,173,24.89
41680,173,25.74
41700,173,26.24
41740,173,25.82
41760,173,26.28
41840,173,26.55
41900,173,26.00
41940,173,26.03
41980,173,26.76
42040,173,26.48
42080,173,26.32
42100,173,25.86
42120,173,25.46
42140,173,25.35
42180,173,25.65
42200,173,25.46
42260,173,25.35
42320,173,25.64
42340,173,25.82
42360,173,26.28
42400,173,26.19
42420,173,25.42
42441,173,26.04
42460,173,26.05
42480,173,25.70
42500,173,25.49
42520,173,25.37
42560,173,25.30
42580,173,25.97
42620,173,25.65
42640,173,25.46
42720,173,25.71
42780,173,25.86
42820,173,25.22
42840,173,24.85
42860,173,26.07
42960,173,25.71
42980,173,25.50
43000,173,25.37
43020,173,25.30
43040,173,24.90
43060,173,26.10
43081,173,26.08
43100,173,24.85
43140,173,25.35
43160,173,25.28
43260,173,25.60
43340,173,25.44
43400,173,26.05
43420,173,26.06
43440,173,25.34
43460,173,25.64
43520,173,25.46
43560,173,25.00
43580,173,25.43
43600,173,25.69
43640,173,25.85
43660,173,25.22
43700,173,25.21
43740,173,24.84
43760,173,25.34
43780,173,25.28
43800,173,25.60
43820,173,25.43
43840,173,25.33
43860,173,24.92
43880,173,24.68
43920,173,25.24
43940,173,25.22
43960,173,25.57
43980,173,25.42
44020,173,25.33
44040,173,25.63
44060,173,25.45
44080,173,24.99
44240,173,25.07
44260,173,25.12
44300,173,25.15
44340,173,24.81
44361,173,24.60
44380,173,24.48
44400,173,24.78
44440,173,25.31
44460,173,25.26
44480,173,24.87
44500,173,25.01
44540,173,25.09
44660,173,25.49
44680,173,25.37
44740,173,25.65
44760,173,25.82
44780,173,25.92
44880,173,25.62
44960,173,25.45
44980,173,25.58
45120,173,25.42
45140,173,25.33
45160,173,25.99
45180,173,25.67
45200,173,25.47
45260,173,25.36
45280,173,25.29
45480,173,26.08
45500,173,26.08
45560,173,25.71
45580,173,25.50
45720,173,26.81
45780,173,26.15
45800,173,25.40
45900,173,25.31
45980,173,25.63
46020,173,25.45
46281,173,25.34
46300,173,25.28
46320,173,24.88
46340,173,25.01
46360,173,25.08
46380,173,25.13
46400,173,25.87
46420,173,25.95
46440,173,25.28
46460,173,25.24
46480,173,25.23
46500,173,25.21
46580,173,24.84
46600,173,24.63
46620,173,23.06
46720,173,23.57
46740,173,24.23
46760,173,24.99
46780,173,25.07
46800,173,25.48
46820,173,25.24
46840,173,25.94
46880,173,25.63
46900,173,25.45
46940,173,25.35
46960,173,25.29
46980,173,25.26
47020,173,25.23
47040,173,25.57
47100,173,25.78
47120,173,25.54
47140,173,26.12
47180,173,26.10
47220,173,26.09
47240,173,25.73
47260,173,25.51
47280,173,25.38
47320,173,25.31
47340,173,24.91
47360,173,25.39
47380,173,25.67
47420,173,25.83
47440,173,25.58
47460,173,25.42
47480,173,25.32
47500,173,25.27
47540,173,24.88
47561,173,24.66
47620,173,24.52
47700,173,24.79
47720,173,24.95
47760,173,25.41
47780,173,25.68
47800,173,24.61
47820,173,24.85
47840,173,24.99
47860,173,25.43
47980,173,25.33
48040,173,25.28
48140,173,24.88
48220,173,24.65
48260,173,25.23
48340,173,26.29
48360,173,25.48
48400,173,25.36
48420,173,24.29
48440,173,24.30
48500,173,24.67
48520,173,24.53
48540,173,24.44
48560,173,24.39
48580,173,24.36
48640,173,24.70
48660,173,24.54
48760,173,24.45
48780,173,24.75
48800,173,24.93
48860,173,25.04
48880,173,25.10
48900,173,25.15
48940,173,25.88
49020,173,25.60
49040,173,25.08
49060,173,24.77
49080,173,25.30
49100,173,25.61
49140,173,25.09
49180,173,25.14
49240,173,25.52
49300,173,25.38
49320,173,24.94
49360,173,25.04
49380,173,25.10
49440,173,25.14
49460,173,25.16
49481,173,25.17
49500,173,25.19
49520,173,25.91
49540,173,25.61
49560,173,25.80
49580,173,25.19
49600,173,25.19
49640,173,25.55
49660,173,25.04
49680,173,25.11
49700,173,25.86
49760,173,25.23
49780,173,25.58
49800,173,25.43
49900,173,25.69
49960,173,25.49
49980,173,25.01
50020,173,25.08
50320,173,25.48
50340,173,25.37
50360,173,25.66
50380,173,25.11
50440,173,25.14
50480,173,25.17
50500,173,25.18
50620,173,25.18
50680,173,25.54
50700,173,25.04
50780,173,25.47
50800,173,25.71
50880,173,26.57
50900,173,26.37
50920,173,25.89
50940,173,25.60
50980,173,26.15
51000,173,25.76
51080,173,25.89
51100,173,25.60
51120,173,25.43
51200,173,25.33
51220,173,26.23
51280,173,25.81
51300,173,25.20
51320,173,25.19
51360,173,25.19
51380,173,25.55
51420,173,25.40
51440,173,25.68
51480,173,26.56
51500,173,25.64
51520,173,25.82
51580,173,25.55
51600,173,26.12
51620,173,25.75
51660,173,26.24
51700,173,25.81
